scorer,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000,DLC_dlcrnetms5_make_tea_pitcherJan29shuffle1_110000
individuals,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher,pitcher
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,400.937,169.353,1.0,427.522,223.283,0.996999979019165,450.587,307.063,1.0,467.065,363.656,0.9890000224113464,491.753,421.282,0.8450000286102295
123,398.821,169.831,1.0,427.478,222.574,0.9940000176429749,451.071,306.478,1.0,466.723,363.698,0.9909999966621399,515.556,419.832,0.8809999823570251
124,398.667,169.759,1.0,420.932,222.934,0.9980000257492065,451.802,306.569,1.0,467.944,363.386,0.9679999947547913,491.899,421.754,0.8690000176429749
125,398.762,169.961,1.0,428.275,222.922,0.9950000047683716,449.873,308.918,1.0,468.106,363.2,0.9729999899864197,515.106,420.067,0.8169999718666077
126,397.646,170.639,0.996999979019165,428.926,221.931,0.9959999918937683,451.935,300.184,0.9980000257492065,466.705,371.649,0.9179999828338623,515.702,420.109,0.9359999895095825
127,398.378,170.757,0.9980000257492065,413.024,227.391,0.9750000238418579,452.702,307.537,0.9980000257492065,467.449,371.639,0.953000009059906,515.86,420.185,0.9629999995231628
128,395.753,168.416,0.9990000128746033,404.718,227.905,1.0,451.433,306.63,0.9980000257492065,468.831,362.471,0.8299999833106995,510.493,419.723,0.9169999957084656
129,398.847,169.729,1.0,426.849,222.83,0.9959999918937683,451.056,307.408,1.0,468.148,362.923,0.9390000104904175,516.248,420.343,0.9670000076293945
130,402.031,167.162,0.9990000128746033,428.851,222.364,0.9900000095367432,452.0,308.167,0.996999979019165,468.136,362.832,0.8939999938011169,509.419,420.964,0.9679999947547913
131,402.52,166.108,0.9980000257492065,427.737,221.499,0.9679999947547913,451.598,308.04,0.9980000257492065,468.004,362.619,0.9089999794960022,514.934,420.076,0.8880000114440918
132,402.329,166.379,0.9990000128746033,428.568,221.832,0.9779999852180481,452.526,307.733,0.7990000247955322,468.225,361.971,0.8820000290870667,514.868,420.279,0.921999990940094
133,402.392,167.146,0.9990000128746033,435.602,220.91,1.0,451.449,307.913,0.9990000128746033,467.914,363.045,0.949999988079071,509.498,420.72,0.984000027179718
134,401.87,168.186,1.0,435.272,219.498,1.0,451.356,307.769,0.9990000128746033,476.072,361.846,0.6639999747276306,514.774,421.084,0.996999979019165
135,402.0,167.698,1.0,435.93,220.311,0.996999979019165,450.633,307.702,1.0,468.483,362.67,0.8610000014305115,514.885,420.932,0.9990000128746033
136,402.207,168.49,1.0,435.881,220.005,0.9990000128746033,451.763,307.781,0.9980000257492065,477.379,372.787,0.7749999761581421,509.555,420.957,0.9860000014305115
137,401.798,168.209,1.0,435.552,220.395,1.0,445.173,299.511,0.9980000257492065,468.593,362.305,0.734000027179718,509.474,420.711,0.9980000257492065
138,399.336,169.444,1.0,419.532,223.783,1.0,452.237,307.766,0.8939999938011169,476.867,373.398,0.628000020980835,491.751,425.979,0.9879999756813049
139,397.524,169.67,1.0,420.534,222.433,0.9990000128746033,451.72,307.904,0.9980000257492065,477.601,373.507,0.7459999918937683,523.874,421.223,0.996999979019165
140,398.414,169.63,0.9990000128746033,427.202,221.255,0.9990000128746033,452.45,307.795,0.7400000095367432,477.035,372.426,0.7049999833106995,498.938,421.783,0.9940000176429749
141,397.98,169.472,1.0,413.1,227.206,0.996999979019165,442.91,310.481,0.9980000257492065,466.26,370.769,0.9929999709129333,490.389,422.596,0.9980000257492065
142,396.657,169.876,1.0,411.505,226.86,0.9990000128746033,451.917,299.704,0.9120000004768372,467.268,372.266,0.9700000286102295,486.032,424.254,0.996999979019165
143,396.111,168.156,1.0,403.859,228.477,0.9990000128746033,452.368,306.496,0.9990000128746033,466.773,371.363,0.9890000224113464,485.562,422.707,0.9990000128746033
144,397.64,168.092,1.0,413.081,226.348,0.9959999918937683,452.355,299.357,1.0,476.48,362.282,0.6779999732971191,515.573,421.594,1.0
145,400.126,169.721,1.0,416.798,228.141,1.0,444.69,299.48,0.996999979019165,467.214,356.82,0.656000018119812,499.612,421.223,0.9980000257492065
146,396.524,170.988,1.0,404.199,228.05,0.9470000267028809,444.121,308.011,0.8610000014305115,468.455,361.845,0.6909999847412109,516.842,419.413,1.0
147,399.155,170.211,1.0,403.323,229.287,0.9909999966621399,453.039,299.104,0.9990000128746033,464.987,355.223,0.9990000128746033,507.976,422.639,1.0
148,395.198,171.631,1.0,399.119,229.769,0.9929999709129333,443.208,283.584,0.25099998712539673,459.962,347.645,1.0,516.671,420.13,1.0
149,392.188,172.453,1.0,401.361,229.918,0.9950000047683716,443.636,299.857,0.9909999966621399,459.898,351.019,0.9990000128746033,517.416,420.455,0.9980000257492065
150,395.401,172.312,1.0,438.232,219.579,0.9919999837875366,452.955,299.969,0.9810000061988831,456.691,351.941,1.0,518.658,419.057,1.0
151,399.262,170.652,1.0,439.308,218.86,0.9980000257492065,444.278,299.93,0.5910000205039978,461.535,353.616,0.9739999771118164,523.227,419.412,0.9760000109672546
152,397.074,171.043,1.0,403.432,227.941,0.6240000128746033,453.5,307.369,0.9990000128746033,478.383,373.588,0.7919999957084656,516.168,411.646,0.6890000104904175
153,391.771,172.716,1.0,401.094,229.333,0.9980000257492065,443.615,308.306,0.9929999709129333,462.863,355.799,0.753000020980835,516.829,419.949,0.9959999918937683
154,394.555,172.328,1.0,403.335,226.454,1.0,451.489,300.999,0.9980000257492065,466.026,355.403,0.9440000057220459,521.798,420.122,1.0
155,396.286,170.396,1.0,400.409,229.23,1.0,451.805,299.959,0.9919999837875366,460.149,348.412,1.0,508.067,412.145,0.03400000184774399
156,398.494,171.838,1.0,412.429,229.619,0.9980000257492065,451.755,293.076,0.9990000128746033,460.467,348.7,1.0,484.099,419.746,0.27399998903274536
157,402.367,169.016,1.0,408.321,233.793,1.0,440.143,299.17,1.0,462.02,355.979,0.9980000257492065,483.88,420.435,0.5139999985694885
158,401.302,169.455,1.0,404.553,233.648,1.0,440.484,297.636,1.0,462.768,355.323,0.9900000095367432,475.698,421.736,0.9620000123977661
159,401.184,170.572,1.0,403.877,236.371,1.0,444.894,299.952,1.0,466.143,356.069,0.8090000152587891,516.848,420.384,0.9589999914169312
160,401.955,170.52,1.0,404.5,231.136,1.0,452.354,307.119,0.574999988079071,467.449,362.601,0.5720000267028809,480.287,423.47,0.9990000128746033
161,410.627,174.505,1.0,403.036,243.085,1.0,443.557,299.684,0.9929999709129333,462.408,356.414,0.9100000262260437,476.729,421.599,0.38499999046325684
162,403.256,183.255,1.0,402.975,255.04,1.0,445.065,315.568,1.0,460.945,377.202,0.6439999938011169,483.119,436.48,0.7730000019073486
163,389.384,196.535,0.9990000128746033,396.984,260.078,1.0,416.551,310.093,1.0,435.413,372.296,0.9559999704360962,480.158,451.703,1.0
164,387.511,204.78,1.0,387.157,268.148,0.335999995470047,411.124,323.426,1.0,435.104,383.454,1.0,479.698,461.392,1.0
165,371.241,220.595,1.0,381.882,281.532,1.0,408.468,338.08,1.0,434.706,405.055,1.0,463.322,473.179,1.0
166,353.94,234.804,0.9990000128746033,371.639,298.248,1.0,405.19,356.336,1.0,425.403,411.568,1.0,462.686,485.58,1.0
167,350.094,251.072,0.9990000128746033,370.257,312.942,1.0,395.437,375.02,1.0,419.84,429.549,1.0,462.356,496.336,1.0
168,325.243,270.638,1.0,357.629,336.49,1.0,390.329,388.823,1.0,414.195,451.798,0.996999979019165,449.759,515.924,1.0
169,316.699,279.548,1.0,345.748,338.982,1.0,377.184,399.556,1.0,400.935,451.823,1.0,442.554,519.778,1.0
170,306.466,290.748,1.0,337.853,348.946,1.0,363.576,405.368,1.0,395.273,464.625,1.0,430.019,531.169,1.0
171,300.852,300.027,1.0,331.749,365.026,1.0,356.534,419.506,0.6930000185966492,397.831,500.694,0.9660000205039978,428.9,545.541,1.0
172,291.425,308.554,0.9819999933242798,326.51,370.366,1.0,355.634,428.726,0.7889999747276306,389.1,489.621,0.8330000042915344,420.92,550.77,1.0
173,287.615,324.827,0.984000027179718,325.966,384.447,1.0,347.172,427.509,0.9990000128746033,381.284,491.122,0.3700000047683716,414.714,556.006,1.0
174,287.113,325.038,0.9890000224113464,326.368,385.116,1.0,347.539,434.839,0.9890000224113464,372.289,499.269,0.9710000157356262,398.973,556.059,1.0
175,285.222,324.169,0.9990000128746033,315.48,380.965,1.0,346.095,436.074,0.9750000238418579,382.259,501.549,0.9789999723434448,415.764,562.285,1.0
176,270.274,325.179,0.9950000047683716,310.637,381.373,1.0,340.138,435.475,0.27000001072883606,380.736,517.066,0.27000001072883606,413.909,560.893,1.0
177,270.931,324.847,0.9980000257492065,314.185,385.252,1.0,331.488,435.85,0.210999995470047,364.134,489.83,0.2759999930858612,405.336,561.478,1.0
178,275.431,325.662,0.9869999885559082,307.186,382.756,1.0,339.633,444.499,0.8989999890327454,380.985,506.22,0.7710000276565552,417.231,564.745,1.0
179,273.72,327.562,1.0,307.116,386.583,1.0,340.199,444.698,0.3140000104904175,381.083,506.942,0.23999999463558197,412.214,565.24,1.0
180,275.149,328.701,1.0,308.574,383.049,1.0,339.778,444.972,0.8080000281333923,372.067,505.985,0.609000027179718,412.117,565.167,0.9990000128746033
181,272.626,329.432,0.9959999918937683,310.284,383.892,1.0,339.456,445.231,0.9929999709129333,379.783,506.411,0.1809999942779541,413.284,571.345,0.9990000128746033
182,270.572,327.982,0.9980000257492065,307.394,382.703,0.9990000128746033,340.239,444.668,0.8840000033378601,388.604,521.431,0.9980000257492065,413.727,571.422,1.0
183,274.533,324.527,0.9909999966621399,308.024,380.929,1.0,346.184,443.582,0.8629999756813049,381.275,517.123,0.8339999914169312,417.0,571.305,1.0
184,275.587,324.429,0.9679999947547913,309.179,383.361,1.0,341.095,450.594,0.8059999942779541,380.959,516.687,0.9879999756813049,430.355,571.67,1.0
185,274.29,325.11,0.9980000257492065,308.412,382.563,1.0,347.946,451.993,0.10899999737739563,397.471,522.104,0.996999979019165,422.275,569.584,1.0
186,285.385,325.429,0.9620000123977661,314.803,381.487,1.0,345.825,441.917,0.9980000257492065,380.994,505.709,0.5649999976158142,413.545,570.814,0.996999979019165
187,285.785,325.739,0.9139999747276306,314.236,379.817,1.0,345.155,441.583,0.9980000257492065,379.955,505.928,0.8859999775886536,414.576,571.309,0.9919999837875366
188,284.449,325.79,0.996999979019165,314.478,380.093,1.0,340.576,435.714,0.6060000061988831,379.981,517.397,0.3869999945163727,414.462,571.407,0.9940000176429749
189,275.56,324.097,1.0,313.675,378.854,1.0,346.813,438.002,0.9909999966621399,381.526,518.292,0.9340000152587891,414.286,570.979,0.9990000128746033
190,274.641,325.398,0.996999979019165,310.955,382.859,1.0,339.683,436.472,0.9879999756813049,380.766,506.648,0.5199999809265137,414.635,569.78,1.0
191,273.896,324.822,1.0,311.568,375.854,1.0,341.815,440.811,1.0,371.525,500.155,0.9990000128746033,415.449,571.026,1.0
192,273.957,326.069,1.0,312.951,380.383,1.0,341.575,440.305,1.0,370.721,499.355,1.0,416.21,570.442,1.0
193,272.962,326.079,1.0,313.723,380.975,1.0,340.503,445.322,0.9480000138282776,391.488,523.274,1.0,417.99,573.206,0.9449999928474426
194,275.034,325.364,1.0,314.758,381.629,1.0,340.951,444.726,0.984000027179718,376.365,501.377,1.0,414.576,570.08,1.0
195,274.713,325.414,1.0,316.347,383.311,1.0,346.501,452.76,0.9440000057220459,389.353,516.04,1.0,417.827,571.305,1.0
196,275.255,326.211,1.0,312.654,382.819,1.0,340.018,444.014,0.9950000047683716,380.548,506.42,0.9919999837875366,414.316,570.456,1.0
197,275.395,325.459,1.0,311.937,378.876,1.0,346.559,452.362,0.9610000252723694,388.584,517.348,1.0,413.566,571.349,1.0
198,274.343,325.299,1.0,312.488,378.265,1.0,340.963,445.004,0.9929999709129333,379.489,507.761,1.0,420.682,569.302,1.0
199,273.95,325.33,1.0,312.925,380.183,1.0,347.077,453.29,0.968999981880188,383.033,516.32,0.9959999918937683,418.971,569.596,1.0
200,273.204,326.425,1.0,311.815,381.679,1.0,340.182,435.675,0.4180000126361847,374.328,499.714,1.0,415.031,566.738,1.0
201,272.157,325.003,1.0,308.347,381.007,1.0,339.54,444.195,0.1289999932050705,381.177,506.166,0.47999998927116394,415.37,568.198,1.0
202,273.552,324.287,0.996999979019165,308.994,382.744,1.0,339.715,444.422,0.1379999965429306,372.366,523.539,0.054999999701976776,407.286,565.999,1.0
203,275.71,323.513,0.968999981880188,316.012,381.783,0.996999979019165,346.875,451.3,0.5619999766349792,395.54,516.426,0.9990000128746033,420.072,567.248,1.0
204,274.645,324.376,0.9850000143051147,314.177,381.577,1.0,345.948,443.484,0.9710000157356262,395.817,517.274,0.8899999856948853,411.398,565.629,1.0
205,273.882,324.133,0.9980000257492065,309.289,385.324,0.9940000176429749,339.988,436.048,0.2849999964237213,394.699,518.049,0.9509999752044678,413.953,564.317,0.9129999876022339
206,269.766,324.578,0.9810000061988831,307.73,381.049,0.9589999914169312,347.457,452.061,0.5799999833106995,394.162,521.643,0.9990000128746033,412.895,565.731,1.0
207,275.207,324.246,0.9710000157356262,307.503,382.028,0.9739999771118164,339.565,444.461,0.12099999934434891,371.912,499.576,0.12800000607967377,403.645,565.234,1.0
208,275.232,323.813,0.9509999752044678,316.01,384.03,1.0,343.164,442.866,0.9990000128746033,371.584,500.166,0.878000020980835,403.672,566.741,1.0
209,274.527,323.554,0.9919999837875366,315.106,381.995,1.0,340.656,437.031,0.953000009059906,371.659,499.903,0.42800000309944153,413.84,567.639,1.0
210,275.541,323.453,0.9909999966621399,307.326,382.514,1.0,339.452,435.601,0.9990000128746033,380.703,506.819,0.8790000081062317,418.876,566.492,1.0
211,275.103,323.32,0.9789999723434448,307.674,381.232,0.9980000257492065,339.417,435.787,0.8339999914169312,372.744,507.113,0.367000013589859,396.478,555.396,0.9869999885559082
212,274.52,322.992,0.9350000023841858,309.024,381.714,0.984000027179718,339.27,435.622,0.9409999847412109,371.86,499.538,0.3630000054836273,412.408,565.649,0.9990000128746033
213,275.156,322.896,0.9559999704360962,305.495,380.175,0.996999979019165,339.4,436.431,0.3659999966621399,380.327,516.55,0.13899999856948853,417.717,564.98,0.9980000257492065
214,270.381,324.176,0.9440000057220459,315.676,380.659,1.0,340.413,436.333,0.7839999794960022,372.333,499.647,0.5249999761581421,412.13,564.238,0.9929999709129333
215,269.58,323.747,0.9629999995231628,307.613,380.577,0.7929999828338623,340.051,435.774,0.8610000014305115,372.739,499.537,0.6629999876022339,418.927,565.062,0.9980000257492065
216,269.709,323.835,0.949999988079071,308.109,380.432,0.878000020980835,341.217,436.515,0.9549999833106995,372.834,499.3,0.6880000233650208,429.878,566.195,0.9869999885559082
217,274.432,324.128,0.9879999756813049,307.982,378.749,0.9990000128746033,340.09,435.407,0.9879999756813049,372.009,499.356,0.1979999989271164,411.704,566.723,1.0
218,275.815,324.628,0.9980000257492065,317.19,380.49,0.9940000176429749,340.033,435.549,0.1420000046491623,372.191,507.649,0.1120000034570694,410.727,565.366,0.9819999933242798
219,275.12,323.746,0.9570000171661377,316.609,381.151,0.9089999794960022,345.857,443.053,0.8289999961853027,380.255,501.874,0.3310000002384186,415.061,568.008,1.0
220,275.276,324.221,0.9850000143051147,308.534,380.788,0.9049999713897705,339.446,436.284,0.08399999886751175,380.293,501.83,0.7210000157356262,413.494,566.89,1.0
221,269.418,322.885,0.9869999885559082,315.996,385.37,0.9179999828338623,340.469,428.653,0.5659999847412109,379.909,501.02,0.1889999955892563,411.307,565.059,1.0
222,275.439,323.893,0.9890000224113464,308.733,381.951,0.9990000128746033,339.118,428.855,0.9409999847412109,380.046,501.358,0.19699999690055847,415.825,565.447,1.0
223,276.418,323.941,0.9959999918937683,309.515,380.717,1.0,339.87,428.704,0.24500000476837158,388.278,506.372,0.38499999046325684,413.032,567.748,1.0
224,275.462,323.984,0.9950000047683716,314.424,383.073,1.0,338.615,429.528,0.9539999961853027,380.721,501.661,0.6209999918937683,414.476,567.151,1.0
225,274.999,324.266,0.9819999933242798,307.076,382.178,1.0,329.974,428.525,0.375,371.994,499.927,0.6269999742507935,411.315,565.669,1.0
226,275.324,323.872,0.9879999756813049,314.887,384.493,1.0,346.437,443.584,0.41100001335144043,372.176,500.464,0.7360000014305115,415.204,567.012,1.0
227,274.89,324.361,0.9890000224113464,311.11,382.937,1.0,339.222,434.81,0.7319999933242798,372.373,500.708,0.8500000238418579,411.038,564.017,1.0
228,286.237,325.017,0.9440000057220459,317.003,386.764,1.0,346.085,428.635,0.13199999928474426,380.458,506.763,0.22699999809265137,419.694,564.978,1.0
229,284.508,324.946,0.9829999804496765,316.152,387.277,1.0,330.688,427.742,0.9480000138282776,372.258,500.398,0.7369999885559082,416.571,566.02,1.0
230,275.155,323.577,0.9599999785423279,318.108,383.591,1.0,340.001,435.428,0.2370000034570694,379.819,507.469,0.20200000703334808,401.776,557.963,0.9850000143051147
231,275.975,324.3,0.9959999918937683,316.469,384.33,1.0,340.073,427.763,0.9509999752044678,379.558,506.846,0.13300000131130219,415.686,565.83,1.0
232,285.273,324.771,0.9710000157356262,318.505,387.794,0.9990000128746033,339.895,435.443,0.06599999964237213,372.396,507.281,0.14499999582767487,416.822,570.555,1.0
233,284.051,324.749,0.9909999966621399,309.633,380.671,1.0,329.627,427.769,0.5979999899864197,363.704,507.629,0.05299999937415123,401.693,563.126,0.9959999918937683
234,275.679,322.799,0.9430000185966492,318.927,386.443,1.0,347.402,444.38,0.11100000143051147,371.912,507.528,0.09799999743700027,396.91,557.412,0.9269999861717224
235,286.094,324.916,0.9990000128746033,318.071,385.956,1.0,347.642,444.249,0.08799999952316284,372.512,523.809,0.052000001072883606,403.448,564.288,0.9940000176429749
236,284.949,324.27,0.9850000143051147,319.586,387.616,1.0,347.45,444.425,0.12800000607967377,372.156,506.371,0.26600000262260437,403.224,562.698,0.9879999756813049
237,275.235,323.945,0.996999979019165,317.587,385.225,0.9980000257492065,347.85,444.096,0.061000000685453415,371.933,531.439,0.04100000113248825,405.327,566.467,0.996999979019165
238,274.644,323.647,0.9950000047683716,316.151,382.714,0.9409999847412109,331.95,436.243,0.017000000923871994,371.987,514.938,0.04699999839067459,412.295,565.492,1.0
239,275.285,323.152,0.9900000095367432,320.627,384.797,1.0,340.028,444.785,0.0729999989271164,379.856,516.228,0.06300000101327896,416.716,570.475,1.0
240,275.16,323.543,0.996999979019165,316.443,382.005,0.9990000128746033,339.726,444.443,0.1459999978542328,363.953,500.843,0.12600000202655792,403.257,562.333,1.0
241,275.306,324.019,0.996999979019165,318.529,383.904,0.9940000176429749,339.541,435.896,0.11100000143051147,371.923,515.124,0.05299999937415123,404.149,565.72,0.9990000128746033
242,283.888,324.212,0.9950000047683716,317.17,384.842,0.9290000200271606,339.739,435.6,0.20600000023841858,379.953,500.978,0.23100000619888306,420.447,568.438,1.0
243,285.624,324.6,0.9829999804496765,322.482,385.356,1.0,347.303,443.888,0.35199999809265137,372.765,505.32,0.5989999771118164,412.455,565.784,0.9980000257492065
244,275.568,323.077,0.9559999704360962,317.105,383.956,1.0,355.765,435.716,0.04699999839067459,371.836,515.282,0.057999998331069946,412.195,564.994,0.9950000047683716
245,275.459,322.885,0.9670000076293945,315.619,382.459,1.0,341.49,443.903,0.968999981880188,380.146,506.745,0.20499999821186066,416.685,568.969,1.0
246,269.945,324.187,0.7490000128746033,314.824,380.312,0.9990000128746033,340.368,444.387,0.41200000047683716,379.928,505.43,0.6819999814033508,415.701,569.735,1.0
247,285.439,324.765,0.8859999775886536,315.934,381.513,1.0,345.844,436.876,0.7870000004768372,397.852,518.577,0.9929999709129333,414.362,568.652,1.0
248,284.04,326.63,0.9620000123977661,314.216,380.761,1.0,347.089,436.045,0.4909999966621399,393.275,518.362,1.0,416.098,568.858,1.0
249,284.042,326.21,0.9520000219345093,314.438,379.767,1.0,346.054,441.135,1.0,380.23,517.581,0.35600000619888306,418.648,569.571,1.0
250,277.491,326.447,1.0,313.68,382.499,1.0,340.091,444.653,0.4320000112056732,379.962,504.27,0.675000011920929,415.478,570.077,1.0
251,283.251,328.184,1.0,310.679,383.293,1.0,345.76,443.684,0.6140000224113464,380.645,517.433,0.9869999885559082,414.215,570.142,1.0
252,277.399,326.999,1.0,310.776,383.018,1.0,346.96,443.845,0.3050000071525574,380.236,505.419,0.7080000042915344,403.192,563.957,1.0
253,277.097,327.889,1.0,314.387,382.515,1.0,346.245,443.622,0.6710000038146973,385.941,517.566,0.9800000190734863,411.496,565.642,0.9990000128746033
254,276.783,327.223,1.0,313.682,381.423,1.0,346.752,443.964,0.4620000123977661,373.082,506.561,0.23999999463558197,405.863,568.243,1.0
255,282.449,327.504,1.0,308.538,378.869,1.0,342.158,436.958,1.0,372.704,501.009,1.0,398.444,565.345,1.0
256,274.355,326.457,1.0,307.474,379.881,1.0,340.866,444.034,0.8790000081062317,373.986,500.343,1.0,401.089,564.486,1.0
257,274.498,326.967,1.0,306.678,381.557,1.0,342.418,436.582,0.9980000257492065,372.307,499.741,1.0,399.363,563.448,1.0
258,275.752,325.929,1.0,305.531,381.174,1.0,339.027,435.7,0.7609999775886536,370.352,501.123,0.9629999995231628,399.971,563.188,1.0
259,275.036,326.49,1.0,306.386,380.861,1.0,340.317,444.048,0.9940000176429749,371.814,502.119,0.9819999933242798,404.394,564.382,1.0
260,275.178,325.206,0.9990000128746033,307.373,379.572,1.0,340.361,444.166,0.984000027179718,370.737,500.59,0.9900000095367432,411.608,563.965,0.9980000257492065
261,274.429,325.443,1.0,305.329,381.372,1.0,340.264,444.325,0.9129999876022339,372.731,505.386,0.9440000057220459,393.955,562.399,0.9990000128746033
262,275.295,325.293,0.9990000128746033,306.726,379.269,1.0,340.951,443.933,0.9819999933242798,371.666,505.12,0.9559999704360962,401.195,564.584,1.0
263,276.079,325.692,0.9990000128746033,307.871,379.722,1.0,344.664,441.314,0.996999979019165,372.644,501.645,0.9990000128746033,404.365,565.903,1.0
264,276.655,325.909,0.9990000128746033,308.666,380.512,1.0,344.597,441.308,0.9959999918937683,379.843,506.441,0.9909999966621399,404.891,563.846,1.0
265,277.689,326.695,1.0,305.957,379.854,1.0,342.88,442.858,0.9990000128746033,371.475,500.156,0.9990000128746033,404.519,565.536,1.0
266,276.247,325.891,1.0,306.177,378.857,1.0,345.131,441.352,0.9990000128746033,372.068,501.661,0.9990000128746033,399.721,563.647,1.0
267,283.225,326.176,1.0,308.136,378.547,1.0,341.2,444.162,0.996999979019165,372.371,504.87,1.0,403.657,566.186,1.0
268,277.491,326.031,1.0,309.162,379.456,1.0,341.185,444.456,0.9950000047683716,371.264,504.623,0.9959999918937683,402.851,565.772,1.0
269,283.409,327.066,1.0,308.479,378.0,1.0,341.259,443.507,0.9990000128746033,372.007,502.331,1.0,402.39,566.379,1.0
270,277.335,326.074,1.0,306.757,380.436,1.0,339.303,436.731,0.9990000128746033,372.58,501.4,0.9990000128746033,399.219,563.779,1.0
271,283.132,326.1,1.0,306.028,380.389,1.0,338.36,437.693,1.0,371.677,501.34,1.0,399.129,562.221,1.0
272,283.519,326.09,1.0,306.282,380.401,1.0,338.757,436.511,0.996999979019165,371.603,501.431,0.9950000047683716,399.533,562.536,1.0
273,277.886,326.354,1.0,306.39,380.788,1.0,340.0,442.816,0.9990000128746033,371.52,501.621,0.9980000257492065,399.977,562.65,1.0
274,283.648,326.462,1.0,306.059,380.36,1.0,338.466,436.396,0.9990000128746033,372.348,501.115,0.9990000128746033,399.81,563.721,1.0
275,276.537,326.192,1.0,306.568,378.14,1.0,339.437,444.069,0.9760000109672546,372.779,501.7,0.9980000257492065,403.454,562.672,1.0
276,276.264,326.506,1.0,305.834,377.86,1.0,339.497,444.316,0.9729999899864197,373.337,501.709,0.9990000128746033,405.086,563.277,1.0
277,276.232,326.205,1.0,305.28,377.478,1.0,339.658,444.667,0.9129999876022339,372.586,501.778,0.9929999709129333,411.155,564.185,1.0
278,283.074,326.691,1.0,307.991,378.075,1.0,339.84,443.222,0.9959999918937683,371.77,501.568,0.9940000176429749,402.714,564.4,0.9980000257492065
279,276.853,325.406,1.0,308.83,379.003,1.0,340.302,444.482,0.6990000009536743,371.863,505.706,0.9580000042915344,410.612,565.615,1.0
280,277.627,326.193,1.0,310.711,381.941,1.0,339.893,444.393,0.9200000166893005,371.442,500.389,0.9850000143051147,410.308,564.403,1.0
281,276.609,326.279,1.0,310.596,379.88,1.0,340.133,444.682,0.8320000171661377,371.794,505.663,0.6970000267028809,404.551,563.79,1.0
282,277.598,326.557,1.0,310.673,380.748,1.0,339.874,444.234,0.9430000185966492,370.311,501.206,0.9440000057220459,412.23,564.084,0.984000027179718
283,277.079,326.067,1.0,314.183,380.272,1.0,346.294,443.715,0.8240000009536743,372.203,504.593,0.9390000104904175,403.691,564.419,0.9919999837875366
284,274.695,325.732,1.0,314.123,380.403,1.0,346.652,443.396,0.6169999837875366,364.398,505.205,0.5040000081062317,420.253,571.001,0.9980000257492065
285,274.509,326.68,1.0,313.119,380.483,1.0,345.721,443.001,0.9070000052452087,364.539,505.556,0.3799999952316284,395.628,558.621,0.9929999709129333
286,273.482,325.262,0.9980000257492065,314.559,380.176,1.0,340.864,444.911,0.6069999933242798,364.663,504.735,0.6790000200271606,430.206,571.611,0.9909999966621399
287,275.791,325.845,1.0,310.129,381.63,1.0,345.052,442.54,1.0,372.653,505.131,0.871999979019165,415.962,567.461,1.0
288,275.197,325.845,1.0,313.975,381.117,1.0,341.23,436.665,0.9929999709129333,371.271,500.049,0.5590000152587891,404.824,563.377,1.0
289,276.164,326.749,1.0,306.655,380.633,1.0,346.807,435.922,0.2849999964237213,371.918,507.581,0.04500000178813934,410.073,563.902,1.0
290,275.558,325.82,1.0,309.726,381.291,1.0,341.086,434.75,0.984000027179718,387.105,516.257,0.48899999260902405,415.646,566.648,1.0
291,285.376,325.361,1.0,313.201,379.627,1.0,340.456,433.856,1.0,386.097,517.378,0.9070000052452087,416.467,567.674,1.0
292,285.62,325.572,1.0,311.975,379.86,1.0,339.478,435.435,0.9890000224113464,385.986,515.408,0.9959999918937683,414.893,567.427,1.0
293,276.363,325.213,1.0,308.741,379.008,1.0,339.1,435.644,0.6499999761581421,396.032,521.453,0.9919999837875366,421.981,568.313,1.0
294,275.345,324.452,1.0,313.268,377.387,1.0,341.575,436.523,0.9990000128746033,388.329,516.686,0.9990000128746033,416.97,567.75,1.0
295,273.928,323.677,1.0,310.83,378.681,1.0,339.618,435.576,0.8809999823570251,387.418,516.943,0.574999988079071,404.177,561.847,1.0
