scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
603,,,,,,,817.138,608.294,1.0,836.692,640.513,0.9990000128746033,857.815,665.162,1.0,489.745,305.371,0.9860000014305115,549.516,420.049,0.9929999709129333,614.524,551.833,0.9950000047683716,493.896,42.006,0.9909999966621399,532.881,102.738,0.9879999756813049,559.487,192.422,0.9990000128746033
604,,,,,,,817.15,608.257,1.0,836.692,640.662,0.9990000128746033,857.815,665.164,1.0,489.745,305.265,0.9860000014305115,549.787,420.04,0.9940000176429749,614.572,551.631,0.9940000176429749,493.896,42.031,0.9919999837875366,532.881,102.738,0.9879999756813049,559.491,192.444,0.996999979019165
605,,,,,,,817.138,608.247,1.0,836.329,640.982,0.9990000128746033,858.111,665.164,1.0,489.808,305.216,0.9869999885559082,550.27,420.04,0.9929999709129333,614.892,551.432,0.9929999709129333,493.897,42.031,0.9890000224113464,532.845,102.724,0.9879999756813049,559.529,192.415,0.9990000128746033
606,1240.409,551.513,0.9700000286102295,1211.87,597.306,0.9860000014305115,817.15,608.217,1.0,836.329,640.982,0.9990000128746033,858.248,665.164,1.0,489.817,305.17,0.9860000014305115,550.293,419.912,0.9940000176429749,614.892,551.432,0.9929999709129333,493.897,42.031,0.9879999756813049,532.85,102.724,0.9879999756813049,561.149,190.79,0.9990000128746033
607,1239.242,551.292,0.9929999709129333,1211.87,596.684,0.9760000109672546,817.15,608.217,1.0,836.329,640.982,0.9990000128746033,858.29,665.143,1.0,489.85,305.17,0.9860000014305115,550.293,420.199,0.9940000176429749,615.008,551.411,0.9929999709129333,493.897,42.031,0.9890000224113464,532.841,102.658,0.9879999756813049,561.149,190.79,0.996999979019165
608,1236.758,548.453,0.9980000257492065,1211.593,594.759,0.9509999752044678,817.41,608.217,1.0,837.78,640.629,0.9990000128746033,858.813,665.121,1.0,490.053,305.216,0.9860000014305115,550.371,420.199,0.9929999709129333,615.135,551.411,0.9929999709129333,493.912,42.062,0.9890000224113464,532.841,102.658,0.9890000224113464,561.222,190.401,0.996999979019165
609,1233.957,548.453,1.0,1210.491,592.781,0.9980000257492065,817.435,608.443,1.0,837.785,640.629,0.9990000128746033,858.813,665.084,1.0,490.082,305.196,0.9850000143051147,550.523,420.27,0.9940000176429749,614.892,551.411,0.9929999709129333,493.912,42.063,0.9890000224113464,532.85,102.773,0.9879999756813049,561.304,190.401,0.996999979019165
610,,,,,,,817.921,608.657,1.0,837.965,640.542,0.9990000128746033,858.813,665.119,1.0,490.082,305.221,0.9860000014305115,550.553,420.27,0.9940000176429749,614.615,551.478,0.9929999709129333,493.924,42.104,0.9879999756813049,533.092,102.868,0.9869999885559082,561.304,190.401,0.996999979019165
611,1230.329,543.217,1.0,1207.671,591.052,0.9980000257492065,817.921,608.657,1.0,837.965,640.542,0.9990000128746033,858.474,665.119,1.0,490.082,305.221,0.9860000014305115,550.587,420.374,0.9929999709129333,613.306,551.558,0.9940000176429749,493.942,42.106,0.9890000224113464,533.145,102.946,0.9869999885559082,561.304,190.673,0.996999979019165
612,1230.173,542.931,1.0,1207.516,590.987,0.9980000257492065,819.246,608.657,1.0,837.993,640.533,0.9980000257492065,858.095,665.121,1.0,490.058,305.196,0.9860000014305115,550.76,420.423,0.9929999709129333,612.785,551.683,0.9940000176429749,496.515,42.418,0.9900000095367432,533.324,102.948,0.9869999885559082,561.327,190.748,0.996999979019165
613,1229.948,542.931,1.0,1207.516,590.987,0.9980000257492065,819.426,608.61,1.0,837.993,640.408,0.9980000257492065,858.033,665.212,1.0,490.035,305.18,0.9869999885559082,552.189,420.423,0.9940000176429749,612.785,551.558,0.9950000047683716,496.516,42.418,0.9909999966621399,533.324,102.946,0.9869999885559082,561.282,190.787,0.996999979019165
614,1229.948,542.931,1.0,1207.671,591.011,0.9980000257492065,819.753,608.562,1.0,838.093,640.391,0.9980000257492065,857.783,665.212,1.0,490.004,305.18,0.9869999885559082,552.848,420.734,0.9819999933242798,612.292,551.706,0.9940000176429749,496.57,42.42,0.9900000095367432,533.324,102.946,0.9869999885559082,561.282,190.787,0.996999979019165
615,1229.884,542.976,1.0,1207.671,591.011,0.9980000257492065,819.753,608.369,1.0,837.993,640.374,0.9980000257492065,857.743,665.23,1.0,490.004,305.18,0.9869999885559082,552.848,420.734,0.9929999709129333,612.785,551.706,0.9950000047683716,496.615,42.42,0.9909999966621399,533.365,103.023,0.9869999885559082,561.353,190.748,0.9990000128746033
616,1229.884,543.127,1.0,1207.703,590.987,0.9980000257492065,819.671,608.343,1.0,837.719,640.374,0.9990000128746033,857.707,665.23,1.0,489.867,305.182,0.9869999885559082,553.897,421.239,0.9860000014305115,612.292,551.706,0.9940000176429749,496.57,42.418,0.9909999966621399,533.285,102.891,0.9869999885559082,561.358,190.656,0.996999979019165
617,1229.866,543.835,1.0,1207.703,590.722,0.9980000257492065,819.671,608.343,1.0,837.466,640.374,0.9980000257492065,857.583,665.206,1.0,489.867,305.182,0.9850000143051147,552.848,420.317,0.9929999709129333,613.084,551.701,0.9950000047683716,496.615,42.42,0.9909999966621399,533.285,102.891,0.9860000014305115,561.358,190.656,0.996999979019165
618,1229.821,543.901,1.0,1207.669,590.722,0.9980000257492065,819.802,608.329,1.0,837.366,640.292,0.9980000257492065,857.583,665.063,1.0,489.867,305.182,0.9869999885559082,553.838,421.239,0.9850000143051147,613.291,551.791,0.9950000047683716,496.73,42.474,0.9900000095367432,533.358,103.043,0.9860000014305115,561.358,190.656,0.996999979019165
619,1229.817,543.97,1.0,1207.647,590.722,0.9980000257492065,819.671,608.329,1.0,837.313,640.292,0.9980000257492065,857.583,665.058,1.0,489.867,305.182,0.9860000014305115,553.838,421.239,0.9940000176429749,613.295,551.749,0.9950000047683716,496.73,42.551,0.9909999966621399,533.358,103.043,0.9860000014305115,561.26,190.657,0.996999979019165
620,1229.821,543.97,1.0,1207.623,590.728,0.9980000257492065,819.671,608.349,1.0,837.313,640.292,0.9990000128746033,857.747,664.813,1.0,489.867,305.154,0.9869999885559082,553.838,421.239,0.9860000014305115,613.295,551.749,0.9950000047683716,496.652,42.554,0.9909999966621399,533.285,102.891,0.9869999885559082,561.217,190.673,0.996999979019165
621,1229.836,543.996,1.0,1207.623,590.73,0.9980000257492065,819.445,608.602,1.0,837.405,640.347,0.9980000257492065,857.752,664.813,1.0,489.901,305.154,0.9869999885559082,552.724,419.511,0.9819999933242798,613.331,551.791,0.9950000047683716,496.777,42.558,0.9909999966621399,533.243,102.884,0.9869999885559082,561.193,190.732,0.996999979019165
622,1229.836,544.018,1.0,1207.647,590.73,0.9980000257492065,819.445,608.656,1.0,837.405,640.081,0.9980000257492065,858.05,664.813,1.0,489.652,305.147,0.9860000014305115,552.18,419.492,0.9940000176429749,613.346,551.923,0.9950000047683716,496.652,42.558,0.9909999966621399,533.24,102.851,0.9869999885559082,561.193,190.732,0.996999979019165
623,1229.95,544.041,1.0,1207.647,590.73,0.9980000257492065,819.16,608.656,1.0,837.565,640.347,0.9980000257492065,857.791,664.813,1.0,489.901,305.172,0.9869999885559082,552.18,419.492,0.9940000176429749,613.51,551.938,0.9950000047683716,496.619,42.554,0.9909999966621399,533.15,102.733,0.9869999885559082,561.184,190.771,0.9990000128746033
624,1229.95,544.063,1.0,1207.583,590.73,0.9980000257492065,819.149,608.656,1.0,837.882,640.347,0.996999979019165,857.791,664.813,1.0,489.934,305.147,0.9860000014305115,552.18,419.492,0.9929999709129333,614.109,552.118,0.9950000047683716,496.619,42.469,0.9909999966621399,533.15,102.584,0.9879999756813049,561.184,190.771,0.996999979019165
625,1229.95,544.151,1.0,1207.566,590.73,0.9980000257492065,817.693,608.387,1.0,837.882,640.259,0.9980000257492065,857.791,664.692,1.0,489.934,305.104,0.984000027179718,552.881,419.765,0.9829999804496765,614.109,552.164,0.9950000047683716,496.619,42.469,0.9909999966621399,532.959,102.479,0.9879999756813049,561.389,190.589,0.9990000128746033
626,1229.633,544.373,1.0,1207.169,590.835,0.9980000257492065,817.392,608.387,1.0,837.882,640.259,0.9980000257492065,857.216,664.692,1.0,489.934,305.071,0.9860000014305115,552.881,420.11,0.9929999709129333,614.109,552.199,0.9950000047683716,496.619,42.469,0.9879999756813049,532.931,102.412,0.9879999756813049,561.389,190.589,0.996999979019165
627,1229.585,544.373,1.0,1206.829,590.835,0.9980000257492065,816.748,608.296,1.0,837.713,640.367,0.9980000257492065,857.13,664.69,1.0,490.002,305.03,0.9860000014305115,552.926,420.173,0.9919999837875366,614.032,552.199,0.9950000047683716,496.591,42.459,0.9900000095367432,532.931,102.412,0.9879999756813049,561.398,190.537,0.996999979019165
628,1227.071,544.373,1.0,1205.49,590.835,0.9980000257492065,816.734,608.277,1.0,837.436,640.361,0.9980000257492065,857.13,664.69,1.0,490.002,305.015,0.9850000143051147,552.926,420.173,0.9919999837875366,613.923,552.118,0.9950000047683716,496.624,42.533,0.9909999966621399,532.925,102.479,0.9890000224113464,561.398,190.515,0.9990000128746033
629,,,,,,,816.63,607.995,1.0,837.397,640.361,0.9980000257492065,857.13,664.634,1.0,490.002,305.015,0.9850000143051147,554.109,421.494,0.9869999885559082,613.923,552.199,0.9950000047683716,496.624,42.533,0.9900000095367432,532.925,102.529,0.9879999756813049,561.118,190.465,0.996999979019165
630,,,,,,,816.63,607.935,1.0,837.376,640.361,0.9980000257492065,857.864,664.297,1.0,490.002,305.03,0.9850000143051147,554.236,421.694,0.9879999756813049,613.879,552.346,0.9950000047683716,496.591,42.46,0.9909999966621399,532.883,102.588,0.9879999756813049,561.118,190.403,0.996999979019165
631,,,,,,,816.63,607.935,1.0,837.376,640.275,0.9980000257492065,857.942,664.264,1.0,489.888,305.015,0.9850000143051147,554.236,421.808,0.9869999885559082,613.923,552.059,0.9950000047683716,496.591,42.46,0.9900000095367432,532.925,102.638,0.9879999756813049,561.118,190.403,0.996999979019165
632,,,,,,,816.927,607.995,1.0,837.115,640.261,0.9980000257492065,858.053,664.248,1.0,489.873,305.037,0.9850000143051147,554.236,421.967,0.9879999756813049,613.923,552.059,0.9950000047683716,496.562,42.475,0.9900000095367432,532.982,102.712,0.9879999756813049,561.082,190.403,0.996999979019165
633,,,,,,,817.241,608.172,1.0,837.115,640.261,0.9980000257492065,858.231,664.188,1.0,489.822,305.037,0.9860000014305115,554.169,421.967,0.984000027179718,613.138,552.059,0.9950000047683716,496.56,42.46,0.9900000095367432,533.035,102.712,0.9879999756813049,561.118,190.482,0.9990000128746033
634,,,,,,,817.243,608.335,1.0,837.376,640.275,0.9980000257492065,858.507,664.188,1.0,489.822,304.97,0.9869999885559082,554.169,422.319,0.984000027179718,612.735,552.059,0.9950000047683716,496.56,42.475,0.9909999966621399,533.071,102.799,0.9879999756813049,561.118,190.482,0.9990000128746033
635,,,,,,,817.57,608.353,1.0,837.322,640.345,0.996999979019165,858.561,664.188,1.0,489.873,304.97,0.9869999885559082,554.135,422.319,0.9860000014305115,612.735,552.059,0.9950000047683716,496.571,42.487,0.9879999756813049,533.1,102.799,0.9879999756813049,561.118,190.482,0.996999979019165
636,1168.449,471.467,1.0,1153.824,531.844,0.9990000128746033,817.585,608.659,1.0,837.411,640.349,0.9980000257492065,858.769,664.168,1.0,489.903,304.893,0.9860000014305115,554.135,422.159,0.9860000014305115,612.735,552.084,0.9950000047683716,496.56,42.49,0.9909999966621399,533.1,102.799,0.9879999756813049,561.118,190.482,0.996999979019165
637,,,,,,,817.585,608.659,1.0,837.426,640.546,0.996999979019165,858.788,664.196,1.0,489.903,304.893,0.9850000143051147,554.135,422.013,0.9860000014305115,613.539,552.462,0.9950000047683716,496.516,42.49,0.9900000095367432,533.1,102.798,0.9879999756813049,561.118,190.482,0.996999979019165
638,,,,,,,817.676,608.659,1.0,837.426,640.601,0.996999979019165,859.032,664.226,1.0,489.903,304.976,0.9850000143051147,554.135,422.013,0.9869999885559082,613.539,552.462,0.9950000047683716,496.516,42.49,0.9900000095367432,533.057,102.74,0.9879999756813049,561.235,190.423,0.9990000128746033
639,1162.994,541.034,0.9670000076293945,1169.311,530.423,0.9480000138282776,817.585,608.659,1.0,837.322,640.601,0.996999979019165,859.032,664.259,1.0,489.375,305.009,0.9869999885559082,554.102,421.977,0.9900000095367432,613.539,552.462,0.9950000047683716,496.461,42.487,0.9909999966621399,533.023,102.722,0.9879999756813049,561.299,190.456,0.9990000128746033
640,1163.952,489.376,1.0,1149.891,,0.996999979019165,817.281,608.514,1.0,837.169,640.601,0.9980000257492065,859.043,664.259,1.0,489.239,305.048,0.9869999885559082,554.102,421.615,0.9890000224113464,613.635,552.2,0.9959999918937683,496.424,42.472,0.9900000095367432,533.023,102.722,0.9879999756813049,561.243,190.464,0.996999979019165
641,1162.994,,,,529.105,,817.281,608.166,1.0,837.169,640.611,0.9980000257492065,859.043,664.288,1.0,489.052,305.251,0.9869999885559082,554.225,421.492,0.9900000095367432,613.221,552.04,0.9940000176429749,496.246,42.417,0.9869999885559082,532.958,102.709,0.9879999756813049,561.243,190.464,0.996999979019165
642,1163.952,488.312,1.0,1144.281,529.105,0.9990000128746033,817.676,608.166,1.0,837.169,640.611,0.9980000257492065,859.043,664.29,1.0,489.052,305.251,0.9860000014305115,554.102,421.414,0.9900000095367432,613.126,552.04,0.9950000047683716,496.246,42.304,0.9869999885559082,532.903,102.699,0.9869999885559082,561.243,190.464,0.996999979019165
643,1163.952,487.949,1.0,1144.012,529.105,0.9990000128746033,818.567,608.166,1.0,837.49,640.586,0.9980000257492065,858.882,664.543,1.0,488.908,305.251,0.9869999885559082,553.984,421.414,0.9909999966621399,613.221,552.2,0.9950000047683716,496.246,42.304,0.9900000095367432,532.79,102.629,0.9869999885559082,561.186,190.555,0.996999979019165
644,1163.952,486.732,1.0,1143.981,529.105,0.9990000128746033,818.692,608.303,1.0,837.49,640.586,0.9980000257492065,858.854,664.588,1.0,488.908,305.201,0.9869999885559082,553.744,421.396,0.9900000095367432,613.635,552.361,0.9929999709129333,496.37,42.334,0.9900000095367432,532.741,102.345,0.9869999885559082,561.143,190.555,0.996999979019165
645,1163.976,486.732,1.0,1143.549,529.145,0.9990000128746033,818.833,608.303,1.0,837.542,640.549,0.9980000257492065,858.566,664.685,1.0,488.961,305.188,0.9860000014305115,552.856,421.396,0.9929999709129333,613.475,552.425,0.9950000047683716,496.37,42.334,0.9900000095367432,532.741,102.224,0.9869999885559082,561.107,190.565,0.996999979019165
646,1164.068,486.518,1.0,1143.549,529.557,0.9990000128746033,818.992,608.303,1.0,837.647,640.496,0.9980000257492065,858.522,664.713,1.0,489.042,305.177,0.9869999885559082,552.856,421.393,0.9940000176429749,613.545,552.551,0.9950000047683716,496.397,42.313,0.9909999966621399,532.661,102.165,0.9869999885559082,561.099,190.555,0.996999979019165
647,1164.068,486.518,1.0,1143.549,529.624,0.9990000128746033,819.175,608.303,1.0,837.542,640.549,0.996999979019165,858.049,664.731,1.0,489.042,305.177,0.9860000014305115,552.856,421.393,0.9940000176429749,613.675,552.425,0.9950000047683716,496.397,42.313,0.9879999756813049,532.676,102.165,0.9879999756813049,561.099,190.503,0.996999979019165
648,1164.068,486.518,1.0,1143.781,529.641,0.9990000128746033,819.347,608.346,1.0,837.557,640.742,0.996999979019165,857.929,664.835,1.0,489.121,305.157,0.9860000014305115,553.145,421.323,0.9940000176429749,613.675,552.425,0.9950000047683716,496.454,42.313,0.9900000095367432,532.676,102.165,0.9879999756813049,561.056,190.503,0.996999979019165
649,1164.068,486.945,1.0,1143.781,529.737,0.9990000128746033,819.347,608.408,1.0,837.557,640.742,0.996999979019165,857.929,664.853,1.0,489.248,305.139,0.9860000014305115,553.821,421.393,0.9879999756813049,613.675,552.622,0.9950000047683716,496.479,42.313,0.9879999756813049,532.676,102.165,0.9869999885559082,561.056,190.565,0.996999979019165
650,1164.124,486.945,1.0,1143.781,529.737,0.9990000128746033,819.394,608.441,1.0,837.525,640.749,0.996999979019165,857.929,664.853,1.0,489.372,305.115,0.9860000014305115,553.916,421.393,0.9879999756813049,613.675,552.622,0.9940000176429749,496.479,42.313,0.9909999966621399,532.676,102.285,0.9869999885559082,561.056,190.503,0.996999979019165
651,1164.124,486.945,1.0,1143.766,529.794,0.9990000128746033,819.394,608.441,1.0,837.525,640.794,0.996999979019165,857.929,665.022,1.0,489.372,305.115,0.9860000014305115,553.974,421.248,0.9850000143051147,613.789,552.511,0.9940000176429749,496.615,42.403,0.9909999966621399,532.853,102.4,0.9869999885559082,561.072,190.529,0.996999979019165
652,1164.274,486.932,1.0,1143.524,529.794,0.9990000128746033,819.505,608.408,1.0,837.525,640.794,0.996999979019165,857.905,664.982,1.0,489.457,305.052,0.9869999885559082,554.019,421.232,0.9890000224113464,613.789,552.511,0.9950000047683716,496.737,42.426,0.9919999837875366,532.853,102.4,0.9869999885559082,561.102,190.569,0.996999979019165
653,1164.729,486.891,1.0,1143.496,529.725,0.9990000128746033,819.894,608.441,1.0,837.525,640.798,0.996999979019165,857.806,664.982,1.0,489.481,305.023,0.9869999885559082,554.055,421.187,0.9900000095367432,613.613,552.027,0.9950000047683716,496.763,42.482,0.9909999966621399,532.853,102.4,0.9860000014305115,561.137,190.569,0.996999979019165
654,1164.729,486.848,1.0,1143.524,529.64,0.9990000128746033,819.894,608.379,1.0,837.728,640.798,0.9980000257492065,857.799,665.027,1.0,489.457,305.015,0.9860000014305115,554.046,421.113,0.9890000224113464,613.613,551.953,0.9950000047683716,496.763,42.553,0.9919999837875366,532.831,102.372,0.9860000014305115,561.123,190.61,0.996999979019165
655,1164.729,486.891,1.0,1143.524,529.725,0.9990000128746033,819.894,608.379,1.0,837.873,640.99,0.9980000257492065,857.792,665.091,1.0,489.457,305.015,0.9860000014305115,554.064,421.113,0.9890000224113464,613.613,551.953,0.9950000047683716,496.866,42.598,0.9909999966621399,532.831,102.23,0.9869999885559082,561.123,190.641,0.996999979019165
656,1164.713,486.891,1.0,1143.489,529.725,0.9990000128746033,819.823,608.628,1.0,838.132,641.061,0.996999979019165,857.799,665.033,1.0,489.487,304.969,0.9860000014305115,554.046,421.149,0.9890000224113464,613.515,551.953,0.9950000047683716,496.763,42.598,0.9919999837875366,532.831,102.203,0.9869999885559082,561.123,190.641,0.996999979019165
657,1164.323,487.035,1.0,1143.489,529.608,0.9990000128746033,819.606,608.628,1.0,838.132,641.116,0.996999979019165,857.799,665.071,1.0,489.832,304.795,0.9850000143051147,554.064,421.149,0.9900000095367432,613.613,552.617,0.9950000047683716,496.703,42.577,0.9909999966621399,532.957,102.203,0.9869999885559082,561.115,190.631,0.996999979019165
658,1164.058,487.035,1.0,1143.365,529.584,0.9990000128746033,819.526,608.586,1.0,838.268,641.061,0.996999979019165,857.799,665.071,1.0,489.9,304.712,0.9850000143051147,554.064,421.055,0.9890000224113464,613.433,552.617,0.9950000047683716,496.663,42.577,0.9919999837875366,533.163,102.203,0.9869999885559082,561.115,190.638,0.996999979019165
659,1162.921,487.035,1.0,1143.04,528.745,0.9990000128746033,818.902,608.586,1.0,838.132,641.061,0.9980000257492065,857.774,665.033,1.0,489.92,304.712,0.9850000143051147,554.069,421.055,0.9900000095367432,613.433,552.617,0.9950000047683716,496.531,42.528,0.9900000095367432,533.27,102.322,0.9869999885559082,561.115,190.631,0.996999979019165
660,,,,,,,818.462,608.501,1.0,837.996,640.576,0.9980000257492065,857.735,664.929,1.0,489.92,304.712,0.9850000143051147,554.088,421.018,0.9909999966621399,613.224,552.292,0.9959999918937683,492.312,39.038,0.9879999756813049,533.291,102.366,0.9879999756813049,561.126,190.631,0.996999979019165
661,,,,,,,818.415,608.468,1.0,837.961,640.576,0.9980000257492065,857.405,664.929,1.0,489.9,304.73,0.9850000143051147,554.088,421.018,0.9900000095367432,613.433,552.29,0.9950000047683716,492.312,39.038,0.9869999885559082,533.495,102.822,0.9869999885559082,561.146,190.638,0.996999979019165
662,,,,,,,818.283,608.446,1.0,837.948,640.344,0.9980000257492065,857.094,664.857,1.0,489.92,304.762,0.9850000143051147,554.159,421.018,0.9900000095367432,613.224,552.29,0.9959999918937683,492.312,39.018,0.9869999885559082,533.512,102.885,0.9869999885559082,561.146,190.847,0.996999979019165
663,,,,,,,818.283,608.422,1.0,837.948,640.344,0.9980000257492065,857.094,664.929,1.0,490.018,304.769,0.9860000014305115,554.201,421.452,0.9890000224113464,613.224,552.292,0.9950000047683716,493.752,39.038,0.9869999885559082,533.512,102.885,0.9869999885559082,561.151,190.964,0.996999979019165
664,,,,,,,818.281,608.249,1.0,837.948,640.237,0.9980000257492065,857.094,664.991,1.0,490.095,304.78,0.984000027179718,554.088,421.548,0.9879999756813049,613.077,552.295,0.9950000047683716,495.574,39.038,0.9919999837875366,533.495,102.897,0.9869999885559082,561.184,190.964,0.996999979019165
665,,,,,,,818.281,608.249,1.0,838.243,640.124,0.9980000257492065,857.466,664.991,1.0,490.202,304.769,0.9829999804496765,554.066,421.548,0.9890000224113464,612.23,552.407,0.9950000047683716,495.613,38.995,0.9919999837875366,533.278,102.897,0.9869999885559082,561.184,190.847,0.996999979019165
666,,,,,,,818.292,608.249,1.0,838.513,640.086,0.9980000257492065,857.579,665.025,1.0,490.325,304.769,0.9829999804496765,554.066,421.548,0.9869999885559082,611.717,553.686,0.9929999709129333,495.613,38.995,0.9919999837875366,533.248,102.885,0.9869999885559082,561.184,190.833,0.996999979019165
667,,,,,,,818.447,608.249,1.0,838.513,640.086,0.9980000257492065,857.635,665.025,1.0,490.416,304.769,0.9819999933242798,553.967,421.285,0.9869999885559082,610.621,553.723,0.9940000176429749,495.633,39.059,0.9919999837875366,533.23,102.787,0.9869999885559082,561.187,190.833,0.996999979019165
668,,,,,,,818.748,608.245,1.0,838.513,640.086,0.9980000257492065,857.939,664.955,1.0,490.416,304.813,0.9829999804496765,553.967,421.228,0.9860000014305115,610.621,553.723,0.9900000095367432,495.613,38.995,0.9929999709129333,533.091,102.507,0.9879999756813049,561.237,190.833,0.996999979019165
669,,,,,,,819.071,608.112,1.0,838.922,640.048,0.9980000257492065,857.939,664.837,1.0,490.468,304.673,0.9829999804496765,553.967,421.223,0.9860000014305115,611.254,553.701,0.9919999837875366,495.606,38.995,0.9919999837875366,533.068,102.454,0.9879999756813049,561.237,190.847,0.996999979019165
670,,,,,,,819.188,608.112,1.0,838.937,640.048,0.9980000257492065,857.987,664.665,1.0,490.416,304.673,0.9829999804496765,554.066,421.228,0.9869999885559082,610.621,553.723,0.9919999837875366,495.499,38.959,0.9919999837875366,533.058,102.454,0.9879999756813049,561.21,190.907,0.996999979019165
671,,,,,,,819.072,608.112,1.0,838.922,640.048,0.9980000257492065,858.223,664.623,1.0,490.416,304.703,0.9829999804496765,554.066,421.076,0.9890000224113464,610.621,553.723,0.9919999837875366,492.298,38.959,0.9879999756813049,532.994,102.454,0.9879999756813049,561.237,191.012,0.996999979019165
672,,,,,,,819.154,608.274,1.0,838.922,640.029,0.9980000257492065,858.33,664.623,1.0,490.468,304.703,0.9850000143051147,554.066,421.044,0.9869999885559082,611.254,553.723,0.9909999966621399,492.298,38.959,0.9879999756813049,532.992,102.571,0.9879999756813049,561.237,191.012,0.996999979019165
673,,,,,,,819.154,608.274,1.0,838.522,640.029,0.9980000257492065,858.33,664.665,1.0,490.487,304.703,0.9829999804496765,554.095,421.043,0.9869999885559082,610.384,553.921,0.9919999837875366,492.298,38.991,0.9879999756813049,532.916,102.697,0.9879999756813049,561.213,191.012,0.996999979019165
674,1097.485,439.816,1.0,1080.679,482.421,0.9990000128746033,819.072,608.274,1.0,838.341,640.066,0.9980000257492065,858.33,664.688,1.0,490.487,304.747,0.9810000061988831,554.004,420.794,0.984000027179718,609.896,553.94,0.9919999837875366,493.731,42.004,0.9869999885559082,532.897,102.697,0.9879999756813049,561.21,190.894,0.996999979019165
675,1097.166,438.591,1.0,1080.679,482.019,0.9990000128746033,819.072,608.23,1.0,838.341,640.066,0.9980000257492065,858.261,664.7,1.0,490.487,304.759,0.9810000061988831,553.736,420.733,0.9869999885559082,610.384,553.94,0.9919999837875366,493.781,42.077,0.9879999756813049,532.867,102.697,0.9879999756813049,561.129,190.894,0.996999979019165
676,1097.166,438.494,1.0,1080.679,482.019,0.9990000128746033,818.873,608.017,1.0,838.258,640.029,0.9990000128746033,858.261,664.796,1.0,490.448,304.764,0.9829999804496765,552.587,419.353,0.9929999709129333,611.719,553.94,0.9850000143051147,493.817,42.121,0.9879999756813049,532.847,102.697,0.9879999756813049,561.129,190.894,0.996999979019165
677,1097.069,438.494,1.0,1080.679,482.421,0.9990000128746033,818.87,608.017,1.0,837.997,640.147,0.9980000257492065,858.217,664.796,1.0,490.287,304.872,0.9829999804496765,552.553,419.21,0.9940000176429749,610.99,554.018,0.9919999837875366,493.818,42.168,0.9860000014305115,532.814,102.697,0.9879999756813049,561.129,191.057,0.9990000128746033
