scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
46,700.476,346.805,1.0,690.941,393.212,0.9990000128746033,642.362,604.03,1.0,663.944,637.175,1.0,676.081,669.688,1.0,291.909,299.881,0.9879999756813049,363.226,421.928,0.9929999709129333,436.024,554.119,0.9929999709129333,261.271,38.227,0.9959999918937683,301.481,98.859,0.9800000190734863,340.717,192.754,0.9990000128746033
47,700.476,346.687,1.0,690.715,392.915,0.9990000128746033,641.665,604.095,1.0,663.944,637.093,1.0,676.004,669.626,1.0,292.165,299.881,0.9890000224113464,363.456,421.84,0.9940000176429749,436.41,552.282,0.9929999709129333,261.271,38.258,0.9959999918937683,301.713,99.577,0.9810000061988831,340.579,192.442,0.9990000128746033
48,,,,,,,641.358,604.095,1.0,663.944,637.001,1.0,676.081,669.682,0.9990000128746033,292.793,299.881,0.9900000095367432,363.456,421.616,0.9940000176429749,436.024,551.84,0.9950000047683716,261.271,38.281,0.9959999918937683,301.725,99.577,0.9819999933242798,340.562,192.441,0.9990000128746033
49,,,,,,,641.358,603.74,1.0,663.944,636.803,1.0,676.081,669.688,1.0,292.793,299.824,0.9890000224113464,363.717,421.583,0.9940000176429749,435.433,551.84,0.9950000047683716,261.271,38.258,0.9959999918937683,301.725,99.577,0.9810000061988831,340.488,192.441,0.9990000128746033
50,,,,,,,639.576,604.095,1.0,663.826,636.708,1.0,676.004,669.688,1.0,292.91,299.822,0.9890000224113464,363.873,421.544,0.9950000047683716,434.964,551.84,0.9950000047683716,261.131,38.258,0.9959999918937683,301.725,99.557,0.9819999933242798,340.439,192.442,0.9990000128746033
51,,,,,,,639.576,604.095,1.0,663.647,636.708,1.0,675.966,669.822,0.9990000128746033,292.91,299.822,0.9890000224113464,363.873,421.544,0.9950000047683716,434.214,551.92,0.984000027179718,261.091,38.153,0.9959999918937683,301.515,99.34,0.9789999723434448,340.439,192.538,0.9990000128746033
52,,,,,,,641.605,603.698,1.0,663.232,636.708,1.0,675.966,669.984,0.9990000128746033,292.91,299.822,0.9900000095367432,363.717,421.616,0.9940000176429749,433.322,553.205,0.9869999885559082,260.819,37.883,0.9959999918937683,301.515,99.34,0.9800000190734863,340.439,192.588,0.9990000128746033
53,,,,,,,641.903,603.688,1.0,663.043,636.925,1.0,675.966,669.984,0.9990000128746033,292.523,299.822,0.9890000224113464,364.021,421.544,0.9940000176429749,433.267,553.359,0.9929999709129333,260.71,37.883,0.9959999918937683,301.515,99.177,0.9800000190734863,340.49,192.596,0.9990000128746033
54,,,,,,,641.903,603.698,1.0,663.043,636.925,1.0,675.966,669.984,1.0,292.523,299.824,0.9890000224113464,364.136,421.544,0.9929999709129333,433.322,554.257,0.9879999756813049,260.71,37.921,0.9959999918937683,301.581,99.177,0.9810000061988831,340.511,192.631,0.9990000128746033
55,,,,,,,641.947,603.698,1.0,663.232,636.925,1.0,676.028,669.789,0.9990000128746033,292.103,299.895,0.9879999756813049,364.136,421.231,0.9940000176429749,434.116,554.341,0.9819999933242798,260.689,37.954,0.9959999918937683,301.597,99.161,0.9810000061988831,340.511,192.65,0.9990000128746033
56,,,,,,,641.947,603.698,1.0,663.444,636.804,1.0,676.496,669.742,1.0,292.023,299.895,0.9890000224113464,364.136,421.231,0.9940000176429749,434.116,554.341,0.9890000224113464,260.689,37.921,0.9959999918937683,301.597,99.147,0.9810000061988831,340.492,192.666,0.9990000128746033
57,,,,,,,642.189,603.722,1.0,663.487,636.769,1.0,676.496,669.579,1.0,292.019,299.942,0.9890000224113464,364.233,421.113,0.9929999709129333,434.116,554.212,0.9869999885559082,260.689,37.943,0.9959999918937683,301.597,99.131,0.9810000061988831,340.511,192.666,0.9990000128746033
58,753.309,331.903,1.0,745.408,385.416,1.0,642.335,603.81,1.0,663.512,636.744,1.0,676.777,669.742,1.0,291.988,299.895,0.9879999756813049,364.298,421.059,0.9919999837875366,434.116,554.212,0.9919999837875366,260.737,37.954,0.9959999918937683,301.609,99.046,0.9800000190734863,340.511,192.668,0.9990000128746033
59,,,,,,,642.335,603.897,1.0,663.684,636.744,1.0,676.777,669.742,1.0,291.988,299.895,0.9879999756813049,364.298,421.231,0.9940000176429749,433.914,554.093,0.9900000095367432,261.41,37.954,0.9959999918937683,301.623,98.949,0.9810000061988831,340.55,192.666,0.9990000128746033
60,,,,,,,642.335,603.897,1.0,663.762,636.804,1.0,678.672,672.374,0.9990000128746033,291.924,299.929,0.9879999756813049,364.047,421.714,0.9950000047683716,433.622,554.093,0.984000027179718,261.461,37.993,0.9959999918937683,301.651,98.935,0.9800000190734863,340.553,192.648,0.9990000128746033
61,,,,,,,642.335,603.911,1.0,663.684,636.775,1.0,678.672,672.374,1.0,291.476,299.95,0.9869999885559082,364.298,421.579,0.9929999709129333,433.622,554.093,0.9800000190734863,261.497,38.07,0.9959999918937683,301.651,98.935,0.9800000190734863,340.64,192.629,0.9990000128746033
62,,340.96,1.0,741.808,381.749,0.996999979019165,640.685,603.911,1.0,663.512,636.821,1.0,678.672,672.417,0.9990000128746033,290.983,300.004,0.9879999756813049,364.281,421.714,0.9940000176429749,433.622,554.222,0.9929999709129333,261.497,38.258,0.9950000047683716,301.651,98.935,0.9810000061988831,340.72,192.595,0.9990000128746033
63,735.2,,,,,,639.475,603.911,0.9990000128746033,662.879,636.894,1.0,678.245,672.417,0.9990000128746033,290.982,300.108,0.9869999885559082,364.074,421.905,0.9929999709129333,434.05,554.243,0.9929999709129333,261.509,38.258,0.9959999918937683,301.45,98.511,0.9800000190734863,340.86,192.562,0.9990000128746033
64,735.2,338.35,1.0,737.859,381.014,0.996999979019165,639.475,603.859,1.0,662.592,636.894,1.0,675.252,669.838,0.9990000128746033,290.697,300.131,0.9860000014305115,364.143,422.157,0.9929999709129333,434.157,554.342,0.9909999966621399,261.461,38.405,0.9959999918937683,301.431,98.511,0.9800000190734863,340.877,192.562,0.9990000128746033
65,735.147,338.066,1.0,737.859,380.96,0.996999979019165,639.381,603.89,1.0,661.641,636.943,1.0,675.252,669.807,1.0,290.697,300.131,0.9860000014305115,364.281,422.157,0.9940000176429749,434.157,554.243,0.9929999709129333,261.444,38.405,0.9959999918937683,301.431,98.454,0.9800000190734863,340.877,192.562,0.9990000128746033
66,735.061,338.055,1.0,737.859,380.905,0.996999979019165,639.381,603.89,1.0,661.478,636.991,1.0,675.769,669.838,1.0,290.697,300.108,0.9860000014305115,364.281,422.226,0.9929999709129333,434.05,554.243,0.9909999966621399,261.444,38.405,0.9959999918937683,301.416,98.424,0.9800000190734863,340.86,192.554,0.9990000128746033
67,734.202,338.055,1.0,738.156,380.477,0.9940000176429749,639.561,603.89,1.0,661.478,637.311,1.0,675.769,669.838,0.9990000128746033,291.499,300.006,0.9869999885559082,364.143,422.226,0.9940000176429749,433.503,554.243,0.9919999837875366,261.353,38.411,0.9950000047683716,301.416,98.431,0.9800000190734863,340.799,192.464,0.9990000128746033
68,734.176,338.066,1.0,738.226,380.477,0.9900000095367432,640.743,603.859,1.0,661.478,637.382,1.0,676.157,669.838,1.0,291.499,299.881,0.9879999756813049,364.368,422.253,0.9929999709129333,433.503,554.019,0.9909999966621399,261.054,38.569,0.9959999918937683,301.434,98.431,0.9789999723434448,340.767,192.464,0.9990000128746033
69,734.151,338.088,1.0,738.39,380.446,0.9919999837875366,640.743,603.89,1.0,661.998,637.431,1.0,676.46,669.807,1.0,291.502,299.866,0.9879999756813049,364.368,422.466,0.9940000176429749,433.368,554.019,0.9919999837875366,261.042,38.674,0.9959999918937683,301.434,98.431,0.9800000190734863,340.758,192.401,0.9990000128746033
70,734.151,338.119,1.0,738.411,380.395,0.9909999966621399,640.743,604.05,1.0,661.998,637.468,1.0,676.938,669.886,0.9990000128746033,291.502,299.866,0.9879999756813049,363.738,422.466,0.9909999966621399,433.503,554.022,0.9950000047683716,260.863,38.674,0.9959999918937683,301.435,98.541,0.9789999723434448,340.683,192.351,0.9990000128746033
71,734.151,338.175,1.0,738.724,380.395,0.9929999709129333,640.743,604.344,1.0,661.998,637.486,1.0,677.326,669.886,1.0,291.693,299.807,0.9879999756813049,363.17,422.671,0.9909999966621399,433.503,554.044,0.9950000047683716,260.846,38.754,0.9959999918937683,301.435,98.541,0.9779999852180481,340.507,192.317,0.9990000128746033
72,734.254,338.175,1.0,738.748,380.37,0.9900000095367432,640.714,604.344,1.0,662.061,637.894,1.0,677.671,669.761,1.0,291.693,299.807,0.9879999756813049,363.17,423.009,0.9929999709129333,433.459,554.044,0.9950000047683716,260.846,38.811,0.9959999918937683,301.423,98.541,0.9789999723434448,340.4,192.23,0.9990000128746033
73,734.523,338.175,1.0,738.748,380.288,0.9919999837875366,640.478,604.344,1.0,661.657,637.894,1.0,677.326,669.761,0.9990000128746033,292.027,299.734,0.9879999756813049,362.985,422.671,0.9909999966621399,433.368,554.169,0.9950000047683716,260.863,38.811,0.9959999918937683,301.282,98.452,0.9779999852180481,340.389,192.23,0.9990000128746033
74,734.525,338.152,1.0,738.724,380.286,0.9940000176429749,640.445,604.288,1.0,661.528,637.894,1.0,677.445,669.761,1.0,292.148,299.756,0.9869999885559082,362.486,422.253,0.9879999756813049,433.24,554.268,0.9940000176429749,261.237,38.811,0.9950000047683716,301.282,98.295,0.9769999980926514,340.389,192.23,0.9990000128746033
75,734.624,338.123,1.0,738.691,380.288,0.9909999966621399,639.735,604.231,1.0,661.528,637.655,1.0,677.445,669.668,0.9990000128746033,292.84,299.756,0.9879999756813049,362.107,422.253,0.9900000095367432,433.24,554.394,0.9929999709129333,261.237,38.82,0.9959999918937683,301.282,98.282,0.9769999980926514,340.389,192.313,0.9990000128746033
76,734.866,338.088,1.0,738.679,380.288,0.9879999756813049,639.614,604.142,1.0,661.657,637.438,1.0,677.445,669.668,0.9990000128746033,292.84,299.826,0.9879999756813049,362.107,422.253,0.9900000095367432,433.24,554.399,0.9929999709129333,261.237,38.82,0.9959999918937683,301.25,98.238,0.9779999852180481,340.425,192.337,0.9990000128746033
77,734.624,338.086,1.0,738.666,380.288,0.9890000224113464,639.384,604.105,1.0,661.657,637.176,1.0,677.276,669.668,0.9990000128746033,292.84,299.826,0.9879999756813049,362.107,422.253,0.9909999966621399,433.24,554.399,0.9929999709129333,261.142,38.82,0.9959999918937683,301.25,98.147,0.9779999852180481,340.425,192.366,0.9990000128746033
78,734.624,337.967,1.0,738.455,380.239,0.9919999837875366,639.384,604.142,1.0,662.114,636.968,1.0,677.194,669.965,0.9990000128746033,292.136,299.873,0.9879999756813049,362.62,422.552,0.9879999756813049,433.245,554.399,0.9940000176429749,261.13,38.801,0.9959999918937683,301.249,98.164,0.9750000238418579,340.425,192.376,0.9990000128746033
79,,,,,,,639.384,604.105,1.0,662.304,636.959,1.0,676.818,670.066,0.9990000128746033,292.136,299.918,0.9860000014305115,362.62,422.712,0.9919999837875366,433.245,554.345,0.9909999966621399,261.13,38.76,0.9959999918937683,301.231,98.147,0.9769999980926514,340.425,192.423,0.9990000128746033
80,,,,,,,639.33,604.105,1.0,662.304,636.959,1.0,676.818,670.311,0.9990000128746033,292.019,299.948,0.9869999885559082,364.206,425.569,0.9890000224113464,431.926,553.714,0.9929999709129333,261.13,38.754,0.9959999918937683,301.231,98.078,0.9769999980926514,340.36,192.423,0.9990000128746033
81,,,,,,,639.33,604.15,1.0,662.561,636.959,1.0,676.818,670.311,0.9990000128746033,291.859,300.12,0.9869999885559082,364.308,425.324,0.9909999966621399,431.926,553.714,0.9919999837875366,261.134,38.627,0.9959999918937683,301.249,98.078,0.9760000109672546,340.36,192.436,0.9990000128746033
82,,,,,,,639.413,604.208,1.0,662.562,636.924,1.0,677.933,670.311,0.9990000128746033,291.806,300.064,0.9869999885559082,364.308,425.324,0.9890000224113464,431.99,553.714,0.9909999966621399,261.158,38.539,0.9959999918937683,301.251,98.078,0.9760000109672546,340.435,192.475,0.9990000128746033
83,,,,,,,639.56,606.191,1.0,662.731,637.038,1.0,679.063,670.72,0.9980000257492065,291.859,300.064,0.9869999885559082,363.003,422.944,0.9900000095367432,431.926,553.714,0.9929999709129333,261.202,38.539,0.9959999918937683,301.261,98.058,0.9769999980926514,340.491,192.502,0.9990000128746033
84,,,,,,,639.56,606.191,1.0,662.767,637.038,1.0,680.237,670.759,0.9990000128746033,291.859,300.12,0.9869999885559082,364.375,425.324,0.9900000095367432,431.926,553.641,0.9919999837875366,261.208,38.531,0.9950000047683716,301.277,98.058,0.9769999980926514,340.544,192.502,0.9990000128746033
85,,,,,,,640.011,604.208,1.0,662.864,636.969,1.0,680.237,670.759,0.9980000257492065,291.982,300.064,0.9879999756813049,364.395,425.324,0.9929999709129333,431.935,553.641,0.9919999837875366,261.288,38.531,0.9950000047683716,301.301,98.112,0.9769999980926514,340.544,192.502,0.9990000128746033
86,,,,,,,641.029,604.088,1.0,662.864,636.924,1.0,680.237,670.72,0.9980000257492065,292.177,299.833,0.9869999885559082,363.321,422.944,0.9879999756813049,431.819,553.599,0.9909999966621399,261.321,38.513,0.9959999918937683,301.317,98.173,0.9760000109672546,340.631,192.51,0.9990000128746033
87,,,,,,,641.029,603.911,1.0,662.864,636.883,1.0,680.237,670.759,0.9990000128746033,292.316,299.777,0.9869999885559082,363.321,422.762,0.9900000095367432,431.805,553.392,0.9909999966621399,261.351,38.459,0.9959999918937683,301.402,98.178,0.9760000109672546,340.631,192.51,0.9990000128746033
88,,,,,,,641.38,603.857,1.0,663.2,636.883,1.0,680.249,670.759,0.9990000128746033,292.177,299.764,0.9869999885559082,364.395,425.382,0.9929999709129333,431.819,553.392,0.9909999966621399,261.442,38.359,0.9959999918937683,301.466,98.363,0.9779999852180481,340.544,192.51,0.9990000128746033
89,,,,,,,641.029,603.827,1.0,662.864,636.895,1.0,678.457,670.669,0.9980000257492065,292.316,299.686,0.9869999885559082,363.321,423.116,0.9929999709129333,431.935,553.392,0.9919999837875366,261.492,38.342,0.9959999918937683,301.492,98.363,0.9779999852180481,340.543,192.51,0.9990000128746033
90,,,,,,,641.077,603.618,1.0,662.778,636.883,1.0,677.973,670.484,0.9980000257492065,292.316,299.681,0.9879999756813049,363.321,423.116,0.9909999966621399,432.826,554.149,0.9940000176429749,261.524,38.342,0.9959999918937683,301.517,98.39,0.9779999852180481,340.342,192.51,0.9990000128746033
91,,,,,,,640.999,603.509,1.0,662.388,636.895,1.0,677.669,670.484,0.9990000128746033,292.316,299.681,0.9860000014305115,365.027,425.373,0.9909999966621399,433.51,554.154,0.9940000176429749,261.744,38.166,0.9959999918937683,301.575,98.363,0.9789999723434448,340.34,192.485,0.9990000128746033
92,806.771,341.531,1.0,812.303,393.763,0.996999979019165,641.077,603.434,1.0,662.269,636.895,1.0,677.669,670.48,0.9990000128746033,292.021,299.686,0.9860000014305115,365.027,425.373,0.9900000095367432,433.762,554.176,0.9940000176429749,261.805,38.145,0.9959999918937683,301.569,98.285,0.9779999852180481,340.329,192.485,0.9990000128746033
93,,,,,,,641.077,603.434,1.0,662.2,636.881,1.0,677.57,670.48,0.9990000128746033,291.315,299.852,0.9860000014305115,364.911,425.373,0.9909999966621399,433.762,554.176,0.9940000176429749,261.839,38.145,0.9959999918937683,301.608,98.225,0.9789999723434448,340.329,192.464,0.9990000128746033
94,,,,,,,641.077,603.434,1.0,662.2,636.695,1.0,677.549,669.968,0.9990000128746033,291.315,299.852,0.9869999885559082,365.027,425.373,0.9900000095367432,433.762,554.208,0.9940000176429749,261.805,38.145,0.9959999918937683,301.617,98.004,0.9789999723434448,340.329,192.485,0.9990000128746033
95,,340.48,0.9990000128746033,,391.313,0.9990000128746033,640.714,603.537,1.0,662.2,636.694,1.0,677.549,669.936,0.9990000128746033,291.315,299.852,0.9850000143051147,365.028,425.269,0.9900000095367432,433.287,554.242,0.9929999709129333,261.763,38.145,0.9950000047683716,301.658,97.974,0.9789999723434448,340.493,192.52,0.9990000128746033
96,805.282,,,806.662,,,640.714,603.537,1.0,662.269,636.694,1.0,677.581,669.936,0.9990000128746033,292.518,299.5,0.9869999885559082,365.012,425.269,0.9900000095367432,433.287,554.304,0.9909999966621399,261.763,38.234,0.9959999918937683,301.669,97.974,0.9800000190734863,340.493,192.669,0.9990000128746033
97,805.282,340.22,0.9990000128746033,806.662,391.194,0.9990000128746033,640.714,603.588,1.0,662.061,636.695,1.0,677.549,669.968,1.0,292.737,299.401,0.9869999885559082,365.012,425.269,0.9900000095367432,433.231,554.304,0.9909999966621399,261.632,38.37,0.9950000047683716,301.676,98.004,0.9800000190734863,340.493,192.678,0.9990000128746033
98,805.196,340.213,0.9990000128746033,806.431,391.109,0.9990000128746033,640.714,603.816,1.0,662.299,636.767,1.0,677.549,670.059,0.9980000257492065,292.93,299.373,0.9869999885559082,365.012,425.244,0.9909999966621399,433.287,554.304,0.9929999709129333,261.632,38.381,0.9959999918937683,301.679,98.05,0.9810000061988831,340.493,192.713,0.9990000128746033
99,804.851,340.138,1.0,806.234,390.944,0.9990000128746033,641.144,603.816,1.0,662.576,636.989,1.0,677.581,670.059,0.9990000128746033,293.033,299.37,0.9869999885559082,363.796,423.057,0.9929999709129333,433.231,554.318,0.9909999966621399,261.632,38.381,0.9950000047683716,301.679,98.05,0.9800000190734863,340.534,192.722,0.9990000128746033
100,804.826,340.084,1.0,806.11,390.944,0.9990000128746033,641.144,603.99,1.0,662.768,637.099,1.0,677.037,670.059,0.9990000128746033,293.033,299.37,0.9869999885559082,363.796,423.057,0.9919999837875366,433.302,554.318,0.9929999709129333,261.632,38.381,0.9950000047683716,301.695,98.076,0.9800000190734863,340.659,192.873,0.9990000128746033
101,804.813,339.974,1.0,806.11,390.944,0.9990000128746033,641.259,604.035,1.0,662.768,637.1,1.0,676.948,669.887,0.9990000128746033,293.033,299.401,0.9879999756813049,363.796,423.057,0.9919999837875366,433.271,554.292,0.9929999709129333,261.632,38.455,0.9950000047683716,301.679,98.05,0.9800000190734863,340.725,192.873,0.9990000128746033
102,804.813,339.858,1.0,806.11,390.944,0.9990000128746033,641.319,604.071,1.0,662.899,637.255,1.0,676.9,669.855,0.9990000128746033,293.139,299.307,0.9879999756813049,364.449,423.421,0.9909999966621399,433.271,554.292,0.9929999709129333,261.58,38.458,0.9959999918937683,301.695,98.05,0.9810000061988831,340.742,192.873,0.9990000128746033
103,804.761,339.853,1.0,806.329,390.944,0.9990000128746033,641.443,604.071,1.0,662.988,637.255,1.0,677.037,669.803,0.9990000128746033,293.139,299.307,0.9879999756813049,364.449,423.421,0.9919999837875366,433.231,554.193,0.9929999709129333,261.211,38.675,0.9950000047683716,301.71,98.206,0.9789999723434448,340.742,192.865,0.9990000128746033
104,804.826,339.792,1.0,806.485,390.776,0.9990000128746033,641.443,604.071,1.0,662.899,637.387,1.0,677.037,669.855,0.9990000128746033,293.139,299.422,0.9879999756813049,364.72,423.465,0.9919999837875366,433.231,554.164,0.9900000095367432,261.211,38.84,0.9959999918937683,301.77,98.325,0.9810000061988831,340.742,192.844,0.9990000128746033
105,804.761,339.853,1.0,806.485,390.776,0.9990000128746033,641.443,604.04,1.0,662.988,637.387,1.0,678.013,669.855,1.0,293.026,299.405,0.9879999756813049,364.72,423.465,0.9929999709129333,433.148,554.134,0.9929999709129333,261.286,38.885,0.9959999918937683,301.864,98.442,0.9829999804496765,340.735,192.825,0.9990000128746033
106,804.761,339.714,1.0,806.485,390.709,0.9990000128746033,640.856,603.999,1.0,663.433,636.769,1.0,678.032,669.785,1.0,293.026,299.35,0.9879999756813049,365.398,425.045,0.9909999966621399,433.148,554.134,0.9929999709129333,261.225,38.948,0.9950000047683716,301.924,98.505,0.9810000061988831,340.607,192.54,0.9990000128746033
107,804.72,340.003,1.0,806.229,391.009,0.9990000128746033,640.856,603.946,1.0,663.433,636.682,1.0,678.106,669.718,1.0,293.026,299.354,0.9879999756813049,365.49,425.127,0.9909999966621399,433.148,554.193,0.9929999709129333,261.286,38.945,0.9950000047683716,301.924,98.617,0.9810000061988831,340.607,192.54,0.9990000128746033
108,,340.003,,,391.009,,640.77,603.756,1.0,663.328,636.629,1.0,678.032,669.718,1.0,293.026,299.354,0.9879999756813049,365.49,425.129,0.9900000095367432,433.148,554.213,0.9919999837875366,261.301,38.885,0.9950000047683716,301.924,98.633,0.9810000061988831,340.607,192.54,0.9990000128746033
109,803.938,340.321,0.9980000257492065,,391.231,0.9990000128746033,640.563,603.756,1.0,663.549,636.614,0.9990000128746033,678.032,669.704,1.0,293.031,299.35,0.9879999756813049,365.398,425.129,0.9919999837875366,433.125,554.213,0.9919999837875366,261.286,38.945,0.9950000047683716,301.919,98.633,0.9810000061988831,340.682,192.589,0.9990000128746033
110,,,,809.86,,,640.513,603.638,1.0,663.584,636.509,0.9990000128746033,677.545,669.63,1.0,293.404,299.326,0.9879999756813049,365.332,425.045,0.9909999966621399,433.125,554.213,0.9929999709129333,261.234,38.974,0.9959999918937683,301.885,98.617,0.9819999933242798,340.686,192.608,0.9990000128746033
111,794.499,339.873,1.0,809.86,389.754,0.9990000128746033,640.38,603.638,1.0,663.408,636.286,0.9990000128746033,677.46,669.6,1.0,293.469,299.326,0.9860000014305115,364.142,422.421,0.9940000176429749,431.48,552.403,0.9919999837875366,261.301,38.945,0.9950000047683716,301.855,98.581,0.9810000061988831,340.686,192.608,0.9990000128746033
112,,,,,,,639.882,603.674,1.0,663.584,636.176,0.9990000128746033,677.46,669.508,1.0,293.653,299.326,0.9850000143051147,364.05,422.421,0.9940000176429749,431.427,552.388,0.9919999837875366,261.234,39.018,0.9950000047683716,301.855,98.581,0.9819999933242798,340.686,192.589,0.9990000128746033
113,,,,,,,639.789,603.794,1.0,663.881,636.131,1.0,677.215,669.45,1.0,294.021,299.327,0.9860000014305115,364.05,422.421,0.9929999709129333,431.337,552.262,0.9909999966621399,261.227,39.031,0.9950000047683716,301.782,98.581,0.9819999933242798,340.483,192.568,0.9990000128746033
114,806.92,344.269,1.0,811.967,393.216,0.9990000128746033,639.882,603.713,1.0,663.988,636.09,1.0,677.195,669.213,1.0,294.281,299.474,0.9850000143051147,364.142,422.421,0.9929999709129333,431.337,552.388,0.9909999966621399,261.227,39.018,0.9919999837875366,301.782,98.705,0.9819999933242798,340.483,192.494,0.9990000128746033
115,,,,,,,639.882,603.764,1.0,663.881,635.926,0.9990000128746033,677.108,668.642,1.0,296.986,299.878,0.9850000143051147,364.174,422.835,0.9919999837875366,431.337,552.403,0.9919999837875366,261.43,38.803,0.9919999837875366,301.761,98.705,0.9819999933242798,340.483,192.481,0.9990000128746033
116,,,,,,,639.987,603.764,1.0,663.881,635.926,0.9990000128746033,677.108,668.604,1.0,296.986,299.878,0.9850000143051147,364.174,422.835,0.9940000176429749,431.517,552.262,0.9919999837875366,261.216,38.98,0.9950000047683716,301.782,98.705,0.9810000061988831,340.621,192.425,0.9990000128746033
117,,,,,,,639.987,603.764,1.0,663.815,636.09,0.9990000128746033,677.05,668.604,1.0,296.986,299.878,0.9850000143051147,364.174,422.746,0.9919999837875366,431.697,552.262,0.9909999966621399,261.401,38.752,0.9950000047683716,301.782,98.705,0.9810000061988831,340.731,192.481,0.9990000128746033
118,,,,,,,639.987,603.713,1.0,663.448,636.09,0.9990000128746033,677.05,668.642,1.0,296.866,299.818,0.9860000014305115,364.174,422.746,0.9929999709129333,431.697,552.204,0.9919999837875366,261.442,38.688,0.9950000047683716,301.802,98.819,0.9800000190734863,340.821,192.494,0.9990000128746033
119,,,,,,,639.987,603.687,1.0,663.448,635.926,0.9990000128746033,676.879,668.881,1.0,296.785,299.818,0.984000027179718,364.174,423.26,0.9940000176429749,431.517,552.204,0.9909999966621399,261.442,38.698,0.9959999918937683,301.925,98.842,0.9819999933242798,340.933,192.591,0.9990000128746033
120,,,,,,,639.961,603.614,1.0,663.448,636.17,0.9990000128746033,676.672,668.901,1.0,296.785,299.818,0.9860000014305115,364.875,425.025,0.9919999837875366,431.461,552.204,0.9919999837875366,261.442,38.698,0.9950000047683716,301.959,98.933,0.9819999933242798,340.933,192.645,0.9990000128746033
121,,,,,,,639.961,603.614,1.0,663.71,635.867,1.0,676.672,668.901,1.0,296.755,299.762,0.9850000143051147,364.958,425.027,0.9890000224113464,431.368,552.248,0.9929999709129333,261.568,38.593,0.9950000047683716,301.959,98.952,0.9819999933242798,340.95,192.659,0.9990000128746033
122,,,,,,,640.011,603.614,1.0,663.933,635.867,1.0,676.879,668.881,1.0,294.359,299.611,0.9850000143051147,364.958,425.027,0.9879999756813049,431.313,552.248,0.9929999709129333,261.568,38.698,0.9950000047683716,301.925,98.933,0.9810000061988831,340.983,192.668,0.9990000128746033
123,,,,,,,640.191,603.769,1.0,664.122,635.947,0.9990000128746033,676.879,669.036,1.0,294.315,299.622,0.9860000014305115,364.875,425.025,0.9890000224113464,431.368,552.248,0.9929999709129333,261.568,38.735,0.9950000047683716,301.834,98.864,0.9810000061988831,340.975,192.726,0.9990000128746033
