scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,middle,middle,middle,tail,tail,tail,head,head,head,middle,middle,middle,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
200,,,,,,,,,,1015.784,393.665,1.0,1024.03,440.596,1.0,1031.897,477.874,1.0,1375.708,648.303,1.0,1371.077,690.489,1.0,1363.869,732.218,1.0,510.11,430.372,0.9959999918937683,572.173,550.291,0.9520000219345093,635.758,669.611,0.9909999966621399,458.674,182.217,0.9929999709129333,461.191,246.961,0.996999979019165,442.284,335.945,0.996999979019165
201,,,,,,,,,,1015.948,393.972,1.0,1023.776,440.525,1.0,1031.897,478.924,1.0,1375.708,648.14,1.0,1371.113,690.073,1.0,1363.859,732.142,1.0,510.11,430.334,0.9950000047683716,572.265,550.291,0.9459999799728394,635.525,669.619,0.9929999709129333,458.963,182.211,0.9919999837875366,461.096,246.961,0.996999979019165,442.278,335.945,0.996999979019165
202,,,,,,,,,,1016.31,393.972,1.0,1024.43,440.596,1.0,1032.223,479.331,1.0,1376.044,648.152,1.0,1371.113,690.073,1.0,1363.869,732.142,1.0,510.082,430.334,0.9950000047683716,572.427,550.186,0.9509999752044678,635.468,669.65,0.9929999709129333,458.963,182.136,0.9929999709129333,461.051,246.961,0.996999979019165,442.284,336.143,0.996999979019165
203,,,,,,,,,,1016.444,393.972,1.0,1024.43,439.749,1.0,1032.297,479.341,1.0,1375.708,648.14,1.0,1371.252,690.073,1.0,1363.869,732.142,1.0,510.082,430.372,0.9950000047683716,572.676,550.186,0.968999981880188,635.328,669.619,0.9919999837875366,458.926,182.02,0.9929999709129333,460.996,246.961,0.996999979019165,442.33,336.143,0.996999979019165
204,,,,,,,,,,1024.114,392.686,1.0,1025.662,439.466,1.0,1032.297,479.331,1.0,1375.983,648.14,1.0,1371.252,690.073,1.0,1363.869,732.142,1.0,509.595,430.372,0.9950000047683716,573.298,550.533,0.9729999899864197,634.462,669.65,0.9900000095367432,458.926,182.211,0.9929999709129333,460.766,247.121,0.996999979019165,442.548,336.203,0.9959999918937683
205,,,,,,,,,,1033.339,392.12,1.0,1032.449,439.421,1.0,1036.168,478.924,1.0,1375.983,648.152,1.0,1371.414,690.073,1.0,1363.859,732.484,1.0,509.595,430.478,0.9950000047683716,573.487,551.35,0.9620000123977661,633.903,669.963,0.9919999837875366,458.745,182.211,0.9929999709129333,460.766,247.472,0.996999979019165,442.548,336.143,0.996999979019165
206,,,,,,,,,,1048.883,382.257,1.0,1047.274,430.048,1.0,1053.789,470.637,1.0,1375.983,648.321,1.0,1371.414,689.756,1.0,1363.767,732.484,1.0,509.595,430.478,0.9950000047683716,573.487,551.35,0.9620000123977661,630.766,670.455,0.9850000143051147,458.44,182.02,0.9890000224113464,460.663,247.908,0.9959999918937683,442.596,335.823,0.9959999918937683
207,,,,,,,,,,1056.23,374.123,1.0,1058.128,417.317,1.0,1063.922,461.453,1.0,1375.892,648.585,1.0,1371.414,689.289,1.0,1363.767,732.094,1.0,509.897,430.3,0.9929999709129333,573.487,551.35,0.9779999852180481,633.903,669.963,0.9879999756813049,458.44,182.038,0.9900000095367432,460.589,248.082,0.996999979019165,442.596,335.823,0.996999979019165
208,,,,,,,,,,1109.984,343.404,1.0,1119.1,391.6,1.0,1121.627,427.369,1.0,1375.955,648.585,1.0,1371.414,689.289,1.0,1364.191,731.884,1.0,510.561,429.657,0.9919999837875366,573.656,551.35,0.9700000286102295,633.903,669.963,0.9769999980926514,458.44,182.038,0.9919999837875366,460.464,248.227,0.9959999918937683,442.829,335.815,0.996999979019165
209,,,,,,,,,,1134.582,334.809,1.0,1137.522,382.758,1.0,1145.831,415.754,1.0,1375.892,648.585,1.0,1370.953,689.289,1.0,1363.767,731.771,1.0,512.606,427.28,0.9929999709129333,573.717,553.495,0.9580000042915344,634.956,669.015,0.972000002861023,458.427,182.012,0.9919999837875366,460.663,248.395,0.9959999918937683,442.829,335.815,0.996999979019165
210,,,,,,,,,,1154.956,329.832,1.0,1155.672,373.676,1.0,1163.208,408.113,1.0,1375.847,648.454,1.0,1370.953,689.289,1.0,1365.005,731.771,1.0,515.182,426.727,0.9980000257492065,574.061,553.495,0.9739999771118164,635.21,668.72,0.9760000109672546,458.453,181.896,0.9919999837875366,460.542,248.501,0.9959999918937683,442.889,335.815,0.996999979019165
211,,,,,,,,,,1215.42,305.316,1.0,1215.109,351.8,1.0,1225.458,384.005,1.0,1375.429,648.446,0.9990000128746033,1370.953,689.289,1.0,1365.005,731.769,1.0,516.053,426.537,0.9909999966621399,578.343,554.465,0.9810000061988831,635.532,668.417,0.9900000095367432,458.496,181.719,0.9919999837875366,460.542,248.594,0.9959999918937683,442.919,335.922,0.996999979019165
212,,,,,,,,,,1226.927,300.55,1.0,1231.648,346.669,1.0,1240.511,381.033,1.0,1375.408,648.446,0.9990000128746033,1370.953,688.866,1.0,1365.005,731.581,1.0,516.053,426.537,0.9940000176429749,578.799,554.465,0.9929999709129333,635.913,668.417,0.9660000205039978,458.496,181.719,0.9919999837875366,460.605,248.594,0.9959999918937683,443.048,335.815,0.996999979019165
213,,,,,,,,,,1239.423,294.933,1.0,1246.434,343.311,1.0,1256.498,372.308,1.0,1375.381,648.454,0.9990000128746033,1370.887,688.866,1.0,1364.739,731.292,1.0,517.886,426.64,0.9940000176429749,578.799,554.465,0.9850000143051147,636.071,668.417,0.9739999771118164,459.244,181.449,0.9919999837875366,460.605,248.594,0.9959999918937683,443.221,335.672,0.996999979019165
214,,,,,,,,,,1275.71,287.198,1.0,1279.797,333.317,1.0,1292.178,369.883,1.0,1375.381,648.306,0.9990000128746033,1370.695,689.39,1.0,1365.005,731.292,1.0,517.919,426.196,0.9929999709129333,578.799,554.399,0.9869999885559082,635.913,668.421,0.9829999804496765,459.244,181.449,0.9909999966621399,460.542,248.594,0.9959999918937683,443.241,335.656,0.996999979019165
215,,,,,,,,,,1286.931,287.198,1.0,1289.31,331.796,1.0,1299.283,369.883,1.0,1374.943,648.306,0.9990000128746033,1370.58,689.39,1.0,1364.951,731.292,1.0,518.63,426.196,0.9950000047683716,578.799,554.399,0.9819999933242798,635.867,668.777,0.9850000143051147,459.244,181.798,0.9919999837875366,460.357,248.594,0.9959999918937683,443.288,335.399,0.9959999918937683
216,,,,,,,,,,1289.034,286.441,1.0,1295.708,331.094,1.0,1307.456,369.636,1.0,1374.943,648.335,0.9990000128746033,1370.667,689.613,1.0,1365.077,731.368,1.0,518.716,426.504,0.996999979019165,578.799,554.399,0.9860000014305115,635.867,668.906,0.984000027179718,459.244,181.834,0.9909999966621399,460.348,248.618,0.9959999918937683,443.4,335.279,0.9959999918937683
217,,,,,,,,,,1294.636,286.441,1.0,1302.909,331.094,1.0,1313.114,369.636,1.0,1374.943,648.335,1.0,1370.523,689.653,1.0,1365.077,731.446,1.0,518.716,426.504,0.9929999709129333,578.749,554.926,0.9900000095367432,635.867,668.949,0.9829999804496765,459.145,181.876,0.9909999966621399,460.037,248.618,0.9959999918937683,443.477,335.167,0.996999979019165
218,,,,,,,,,,1294.741,287.729,1.0,1305.972,331.202,1.0,1313.114,369.415,1.0,1375.037,648.335,0.9990000128746033,1370.523,689.653,1.0,1365.181,731.511,1.0,518.716,426.184,0.9829999804496765,578.749,554.926,0.9919999837875366,635.867,669.016,0.9810000061988831,459.145,182.022,0.9909999966621399,460.037,248.618,0.9959999918937683,443.523,335.167,0.996999979019165
219,,,,,,,,,,1295.27,287.755,1.0,1306.007,331.205,1.0,1313.114,369.415,1.0,1375.037,648.335,0.9990000128746033,1370.667,689.699,1.0,1365.456,731.511,1.0,516.517,426.184,0.9980000257492065,578.883,554.926,0.9900000095367432,636.227,669.038,0.9860000014305115,459.145,182.134,0.9919999837875366,460.037,248.574,0.9959999918937683,443.523,335.167,0.996999979019165
220,,,,,,,,,,1295.27,287.992,1.0,1306.413,331.205,1.0,1312.614,369.095,1.0,1375.037,648.439,0.9990000128746033,1371.07,690.787,1.0,1365.948,732.084,1.0,515.471,426.184,0.9990000128746033,578.612,554.926,0.9890000224113464,636.227,669.048,0.9860000014305115,459.145,182.147,0.9909999966621399,460.157,248.559,0.9959999918937683,443.483,335.814,0.996999979019165
221,,,,,,,,,,1295.27,288.119,1.0,1306.041,331.319,1.0,1312.614,369.009,1.0,1375.037,648.556,0.9990000128746033,1371.307,690.787,1.0,1365.948,732.084,1.0,515.228,426.184,0.9990000128746033,578.397,554.926,0.9900000095367432,636.227,669.069,0.9850000143051147,459.132,182.164,0.9909999966621399,460.167,248.559,0.996999979019165,443.483,335.885,0.996999979019165
222,,,,,,,,,,1295.27,288.119,1.0,1306.007,331.455,1.0,1312.231,369.009,1.0,1375.037,648.556,0.9990000128746033,1371.307,690.787,1.0,1365.948,732.113,1.0,515.228,426.168,0.9990000128746033,578.612,555.091,0.9919999837875366,636.227,669.072,0.9860000014305115,458.872,182.247,0.9919999837875366,460.217,248.338,0.9959999918937683,443.523,335.885,0.996999979019165
223,,,,,,,,,,1294.935,288.119,1.0,1306.007,331.455,1.0,1312.614,369.009,1.0,1374.922,648.555,0.9990000128746033,1371.07,690.357,1.0,1365.443,732.14,1.0,515.471,425.708,0.996999979019165,579.445,555.091,0.9860000014305115,636.227,669.339,0.9879999756813049,458.782,182.247,0.9929999709129333,460.245,248.22,0.9959999918937683,443.483,335.885,0.9980000257492065
224,,,,,,,,,,1294.812,288.229,1.0,1305.672,331.455,1.0,1312.614,369.075,1.0,1374.998,648.556,0.9990000128746033,1370.599,690.357,1.0,1365.443,732.113,1.0,516.977,425.708,0.9959999918937683,579.445,555.113,0.984000027179718,636.297,669.373,0.9900000095367432,458.574,182.241,0.9919999837875366,460.297,248.22,0.9959999918937683,443.483,335.847,0.996999979019165
225,,,,,,,,,,1294.812,286.971,1.0,1305.672,331.536,1.0,1312.688,369.147,1.0,1375.039,648.555,0.9990000128746033,1370.599,690.277,1.0,1365.443,732.037,1.0,517.031,425.643,0.9950000047683716,580.405,555.141,0.9869999885559082,636.39,669.427,0.9879999756813049,458.573,182.222,0.9919999837875366,460.297,248.217,0.9959999918937683,443.543,335.751,0.9980000257492065
226,,,,,,,,,,1294.812,286.971,1.0,1305.672,331.536,1.0,1312.688,369.288,1.0,1374.998,648.46,0.9990000128746033,1370.599,689.98,1.0,1365.548,731.997,1.0,517.078,425.552,0.9890000224113464,580.405,555.399,0.9869999885559082,636.39,669.373,0.9879999756813049,458.568,182.222,0.9919999837875366,460.415,248.106,0.9959999918937683,443.483,335.751,0.9980000257492065
227,,,,,,,,,,1296.347,288.238,1.0,1306.704,331.745,1.0,1312.86,369.331,1.0,1374.998,648.46,0.9990000128746033,1370.819,689.772,1.0,1365.718,731.773,1.0,517.115,425.519,0.9959999918937683,580.405,556.046,0.9900000095367432,636.39,669.371,0.9860000014305115,458.556,182.207,0.9919999837875366,460.52,247.979,0.9959999918937683,443.482,335.751,0.996999979019165
228,,,,,,,,,,1297.052,288.43,1.0,1306.74,332.116,1.0,1313.027,369.381,1.0,1374.998,648.136,0.9990000128746033,1370.819,689.55,1.0,1365.718,731.685,1.0,517.454,425.412,0.9959999918937683,579.377,556.046,0.9900000095367432,635.76,669.371,0.9769999980926514,458.493,182.033,0.9900000095367432,460.543,247.979,0.996999979019165,443.482,335.992,0.9980000257492065
229,,,,,,,,,,1299.643,288.43,1.0,1307.331,332.116,1.0,1313.05,369.381,1.0,1374.991,648.059,0.9990000128746033,1370.819,689.539,1.0,1365.718,731.685,1.0,517.115,425.412,0.996999979019165,578.708,556.046,0.9879999756813049,635.616,669.371,0.9750000238418579,458.493,181.966,0.9919999837875366,460.543,248.106,0.996999979019165,443.483,335.992,0.996999979019165
230,,,,,,,,,,1302.709,288.43,1.0,1309.827,332.116,1.0,1313.027,369.381,1.0,1374.976,647.952,0.9990000128746033,1370.819,689.368,1.0,1365.48,731.729,1.0,517.454,425.394,0.996999979019165,578.092,555.826,0.9890000224113464,635.559,669.371,0.9729999899864197,458.493,181.966,0.9909999966621399,460.543,247.94,0.9959999918937683,443.483,335.992,0.996999979019165
231,,,,,,,,,,1313.635,288.239,1.0,1315.032,330.117,1.0,1315.85,368.955,1.0,1374.976,647.839,0.9990000128746033,1370.819,689.539,1.0,1365.48,731.729,1.0,517.569,425.361,0.9959999918937683,578.708,555.138,0.9789999723434448,635.472,669.326,0.9800000190734863,458.558,182.033,0.9929999709129333,460.368,247.94,0.9959999918937683,443.344,335.894,0.996999979019165
232,,,,,,,,,,1317.033,287.577,1.0,1315.86,327.511,1.0,1318.025,367.874,1.0,1374.976,647.839,0.9990000128746033,1371.138,689.539,1.0,1365.48,731.731,1.0,517.705,425.118,0.996999979019165,579.377,555.138,0.984000027179718,635.245,669.338,0.9800000190734863,458.558,182.033,0.9940000176429749,460.15,247.647,0.996999979019165,443.344,335.894,0.996999979019165
233,,,,,,,,,,1322.751,283.775,1.0,1322.166,327.511,1.0,1319.555,367.608,1.0,1374.984,647.839,0.9990000128746033,1371.138,689.696,1.0,1365.505,731.731,1.0,517.705,425.118,0.996999979019165,578.79,555.138,0.9909999966621399,635.245,669.338,0.9629999995231628,458.558,181.92,0.9890000224113464,460.084,247.647,0.996999979019165,443.357,335.894,0.996999979019165
234,,,,,,,,,,1329.274,283.775,1.0,1328.027,329.722,1.0,1322.921,367.874,1.0,1374.984,647.951,0.9990000128746033,1371.206,689.734,1.0,1365.505,731.731,1.0,517.705,425.118,0.9959999918937683,578.79,555.138,0.9919999837875366,635.245,669.283,0.9739999771118164,458.558,181.92,0.9909999966621399,460.15,247.585,0.996999979019165,443.343,336.141,0.996999979019165
235,,,,,,,,,,1340.29,283.775,1.0,1336.765,330.117,1.0,1334.471,367.874,1.0,1375.054,647.951,0.9990000128746033,1371.206,690.511,1.0,1365.505,731.68,1.0,517.942,425.143,0.9990000128746033,578.79,555.33,0.9860000014305115,635.392,669.283,0.9649999737739563,458.354,181.899,0.9929999709129333,460.15,247.585,0.9959999918937683,443.26,336.23,0.996999979019165
236,,,,,,,,,,1351.451,294.69,1.0,1345.284,345.279,1.0,1350.873,386.01,1.0,1375.054,647.951,0.9990000128746033,1371.206,691.135,0.9990000128746033,1365.294,731.097,1.0,516.056,425.494,0.9990000128746033,578.79,555.84,0.9860000014305115,635.423,669.338,0.9710000157356262,458.354,181.449,0.9909999966621399,460.297,247.501,0.996999979019165,443.234,336.339,0.996999979019165
237,,,,,,,,,,1353.752,303.217,1.0,1351.887,353.565,1.0,1352.719,393.922,1.0,1375.268,647.409,1.0,1371.616,691.313,0.9990000128746033,1363.639,731.097,1.0,516.056,425.902,0.9980000257492065,578.79,555.84,0.9829999804496765,635.424,669.436,0.9850000143051147,458.354,181.277,0.9929999709129333,460.351,246.994,0.9959999918937683,443.05,336.64,0.996999979019165
238,,,,,,,,,,1368.291,354.558,1.0,1363.433,398.704,1.0,1360.621,444.073,1.0,1375.535,647.189,1.0,1371.828,691.313,1.0,1363.639,730.857,1.0,514.993,425.905,0.9919999837875366,577.105,556.185,0.9950000047683716,635.424,669.719,0.9769999980926514,458.354,181.071,0.9929999709129333,460.516,246.661,0.996999979019165,442.999,336.64,0.996999979019165
239,,,,,,,,,,1371.778,370.158,0.996999979019165,1367.055,413.944,1.0,1361.893,460.378,1.0,1376.114,646.607,1.0,1371.896,691.135,1.0,1363.639,730.761,1.0,517.599,425.936,0.9950000047683716,574.013,555.84,0.9950000047683716,635.423,669.941,0.9800000190734863,458.096,181.277,0.9919999837875366,460.672,246.661,0.996999979019165,442.967,336.64,0.996999979019165
240,,,,,,,,,,1371.965,410.03,1.0,1367.636,457.968,1.0,1362.16,499.501,1.0,1376.114,646.358,1.0,1371.828,691.135,0.9980000257492065,1363.639,730.857,1.0,516.96,426.071,0.9950000047683716,574.157,555.613,0.9879999756813049,630.455,670.492,0.9660000205039978,457.999,181.277,0.9940000176429749,460.672,246.661,0.996999979019165,442.956,336.522,0.996999979019165
241,,,,,,,,,,1373.558,422.569,1.0,1368.7,466.007,1.0,1362.58,505.474,1.0,1375.535,645.873,1.0,1371.616,691.268,0.9990000128746033,1364.126,730.761,1.0,516.96,426.071,0.9959999918937683,574.157,555.506,0.9860000014305115,630.455,670.528,0.9670000076293945,457.782,181.349,0.9950000047683716,460.818,247.055,0.996999979019165,442.956,336.422,0.996999979019165
242,,,,,,,,,,1378.843,461.466,1.0,1368.7,506.699,1.0,1362.16,546.398,1.0,1375.063,645.873,1.0,1371.44,690.92,1.0,1364.422,730.718,1.0,513.602,426.937,0.9990000128746033,574.157,555.025,0.9860000014305115,630.455,670.528,0.9729999899864197,457.748,181.349,0.9950000047683716,460.803,247.074,0.996999979019165,442.999,336.401,0.996999979019165
243,,,,,,,,,,1379.4,469.801,1.0,1368.792,514.39,1.0,1362.967,554.01,1.0,1375.033,645.919,1.0,1371.334,690.92,1.0,1364.363,730.441,1.0,514.106,427.07,0.996999979019165,574.761,555.025,0.9890000224113464,631.129,670.492,0.9750000238418579,457.748,181.372,0.9950000047683716,460.672,247.074,0.996999979019165,443.204,336.182,0.996999979019165
244,,,,,,,,,,1380.254,475.303,1.0,1369.861,525.898,1.0,1364.061,562.375,1.0,1374.575,645.919,1.0,1371.152,690.055,1.0,1364.608,730.315,1.0,514.106,427.07,0.9789999723434448,575.862,555.025,0.9819999933242798,635.08,669.542,0.9810000061988831,457.736,181.349,0.9929999709129333,460.624,247.074,0.996999979019165,443.489,335.756,0.996999979019165
245,,,,,,,,,,1381.458,489.08,1.0,1373.83,534.761,1.0,1367.807,573.403,1.0,1375.033,645.919,1.0,1370.923,689.997,1.0,1364.608,730.294,1.0,514.106,427.088,0.9950000047683716,575.862,555.038,0.9940000176429749,635.08,669.542,0.9710000157356262,457.748,181.324,0.9929999709129333,460.657,246.984,0.996999979019165,443.489,335.699,0.996999979019165
246,,,,,,,,,,1383.828,489.786,1.0,1374.41,538.607,1.0,1368.443,578.589,1.0,1375.009,645.919,1.0,1370.887,689.997,1.0,1364.438,730.294,1.0,514.106,427.16,0.9980000257492065,575.862,555.038,0.9929999709129333,635.08,669.542,0.9750000238418579,457.748,181.292,0.9940000176429749,460.624,246.916,0.996999979019165,443.552,335.699,0.9959999918937683
247,,,,,,,,,,1383.828,498.401,1.0,1374.95,543.443,1.0,1368.443,581.825,1.0,1375.009,645.919,1.0,1370.887,690.055,1.0,1364.363,730.294,1.0,514.106,427.18,0.9980000257492065,574.922,555.15,0.9929999709129333,635.041,669.542,0.9819999933242798,457.736,181.292,0.9929999709129333,460.624,246.816,0.996999979019165,443.552,335.699,0.996999979019165
248,,,,,,,,,,1383.828,508.552,1.0,1374.95,556.288,1.0,1367.807,595.634,1.0,1374.126,646.818,1.0,1369.666,690.509,1.0,1363.744,730.582,1.0,512.693,427.188,0.9940000176429749,574.302,555.038,0.9929999709129333,635.041,669.449,0.9639999866485596,457.736,181.25,0.9929999709129333,460.657,246.816,0.996999979019165,443.489,335.455,0.9959999918937683
249,,,,,,,,,,1379.603,516.77323509408,0.9089999794960022,1374.95,556.288,1.0,1367.298,595.634,0.9990000128746033,1372.838,646.818,0.6909999847412109,1369.44,690.509,1.0,1363.223,730.754,1.0,511.232,428.69,0.9909999966621399,574.302,555.15,0.9890000224113464,635.041,669.449,0.9769999980926514,457.77,180.812,0.9940000176429749,460.79,246.94,0.996999979019165,443.452,335.455,0.9959999918937683
250,,,,,,,,,,1369.7181894303865,516.77323509408,0.01,1371.5190483436086,556.288,0.01,1361.9847788170807,595.634,0.01,1371.711,645.709,1.0,1369.44,690.592,1.0,1362.483,732.325,1.0,511.232,428.69,0.9980000257492065,574.302,555.15,0.9509999752044678,635.76,669.412,0.9879999756813049,459.487,180.753,0.9509999752044678,462.549,246.94,0.9929999709129333,442.165,334.645,0.9959999918937683
251,,,,,,,,,,1361.1649947815856,516.77323509408,0.01,1363.905526571483,551.8889095413863,0.01,1351.9070098092948,585.5527894741513,0.01,1369.762,647.058,1.0,1369.44,690.924,1.0,1362.483,732.49,1.0,511.232,428.69,0.9980000257492065,574.607,555.366,0.9810000061988831,635.91,668.94,0.984000027179718,459.744,180.611,0.9300000071525574,462.774,247.111,0.9940000176429749,442.116,334.601,0.996999979019165
252,,,,,,,,,,1353.502147283872,470.28335366879145,0.01,1353.4988477673419,503.4048748407145,0.01,1339.3983702001678,535.9478725957038,0.01,1369.179,647.058,1.0,1369.924,694.429,1.0,1362.795,733.034,1.0,511.232,428.69,0.9990000128746033,574.674,555.409,0.9769999980926514,636.683,668.94,0.9850000143051147,459.833,180.611,0.9240000247955322,462.774,247.111,0.9950000047683716,441.823,334.441,0.996999979019165
253,,,,,,,,,,1346.28837816752,418.0375047615493,0.01,1341.5984250149022,450.17697906432835,0.01,1326.7925372132258,482.0259840293222,0.01,1369.179,647.058,1.0,1370.117,694.429,1.0,1362.795,732.49,1.0,511.232,428.69,0.9990000128746033,574.674,555.409,0.9739999771118164,636.683,668.94,0.9869999885559082,459.851,180.611,0.9120000004768372,462.793,247.111,0.9940000176429749,441.823,334.441,0.996999979019165
254,,,,,,,,,,1339.0824186628045,373.11721224705246,0.01,1329.5036713978823,404.9205711411247,0.01,1316.4231880719947,436.4135508168173,0.01,1368.852,647.173,1.0,1370.117,694.429,1.0,1364.174,732.49,1.0,512.012,428.457,0.9980000257492065,574.674,555.675,0.9679999947547913,636.683,668.963,0.9919999837875366,459.851,180.795,0.9139999747276306,462.774,246.999,0.9929999709129333,441.823,334.601,0.996999979019165
255,,,,,,,,,,1331.443,348.604,0.9860000014305115,1318.514,380.351,1.0,1311.795,411.737,1.0,1368.852,647.173,1.0,1369.924,694.429,1.0,1364.174,732.788,1.0,510.914,428.765,0.9980000257492065,574.674,555.409,0.9789999723434448,630.928,669.952,0.9129999876022339,459.924,180.849,0.9319999814033508,462.639,246.93,0.9929999709129333,442.207,334.601,0.996999979019165
256,,,,,,,,,,1323.434,346.983,0.9900000095367432,1313.525,379.359,1.0,1311.447,409.971,1.0,1369.185,647.173,1.0,1369.833,694.015,1.0,1364.174,732.894,1.0,510.565,428.878,0.9980000257492065,580.01,555.675,0.9079999923706055,629.865,669.952,0.9539999961853027,459.967,180.849,0.9369999766349792,461.39,246.464,0.9929999709129333,442.524,337.345,0.9980000257492065
257,,,,,,,,,,1318.482,341.891,0.9909999966621399,1312.867,377.417,0.9990000128746033,1311.447,405.344,0.996999979019165,1369.358,647.594,0.9990000128746033,1369.615,693.733,1.0,1363.485,732.894,1.0,510.545,428.878,0.9919999837875366,581.76,555.176,0.9779999852180481,629.135,669.952,0.9350000023841858,460.014,180.849,0.9490000009536743,461.338,246.138,0.9909999966621399,442.524,337.345,0.9980000257492065
258,,,,,,,,,,1318.02,341.891,0.9940000176429749,1312.86,377.417,0.9990000128746033,1311.761,404.107,0.996999979019165,1369.185,647.594,0.9990000128746033,1369.347,693.014,1.0,1363.484,732.894,1.0,510.914,428.765,0.984000027179718,581.76,555.176,0.9929999709129333,628.832,669.952,0.9390000104904175,460.014,180.849,0.9100000262260437,461.281,246.138,0.9909999966621399,442.552,337.345,0.9980000257492065
259,,,,,,,,,,1317.735,341.891,0.9980000257492065,1312.86,377.417,0.9990000128746033,1311.795,404.107,0.9959999918937683,1369.185,648.156,1.0,1369.47,693.014,1.0,1363.484,733.313,1.0,510.914,428.878,0.984000027179718,581.76,555.176,0.9950000047683716,628.638,669.827,0.9409999847412109,460.014,180.811,0.9580000042915344,461.016,246.138,0.9909999966621399,442.524,337.312,0.996999979019165
260,,,,,,,,,,1317.735,342.464,0.9900000095367432,1312.86,378.23,0.9980000257492065,1312.257,404.302,0.9869999885559082,1368.454,648.237,1.0,1369.315,693.601,1.0,1363.273,733.594,1.0,510.545,428.998,0.996999979019165,589.367,555.469,0.9649999737739563,628.638,669.623,0.972000002861023,459.998,180.596,0.9430000185966492,459.109,248.048,0.9959999918937683,442.37,337.054,0.9980000257492065
261,,,,,,,,,,1317.735,342.68,0.9980000257492065,1312.86,378.56,0.9990000128746033,1312.257,404.302,0.9909999966621399,1368.454,648.237,1.0,1369.315,693.601,1.0,1363.273,733.728,1.0,510.207,430.005,0.8999999761581421,581.479,555.469,0.9610000252723694,628.63,669.772,0.949999988079071,459.957,180.516,0.9449999928474426,459.109,248.048,0.996999979019165,442.29,337.054,0.9980000257492065
