scorer,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan,luke_yinghan
individuals,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,tail,tail,head,head,tail,tail,cup_h,cup_h,cup_m,cup_m,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_t,pitcher_t,tap_h,tap_h,tap_m,tap_m,tap_t,tap_t
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
269,1.8338296870480086,1.0,5.222065149368409,1.0,2.6448783937914713,1.0,2.822439057313045,1.0,2.7285300277782367,1.0,1.010677984217577,1.0,0.6102627517109401,1.0,12.122174296966742,0.9210000038146973,2.6421814982010723,0.9890000224113464,3.1451145541960974,1.0,2.8531176889350056,0.996999979019165,4.215567370164007,0.9890000224113464,6.423106129662441,0.9959999918937683
270,1.7814338880876577,1.0,2.9105023531864416,1.0,1.8926392070524383,1.0,1.7120665273469262,1.0,1.1919935716506727,1.0,2.7556836816017514,1.0,1.914849190755879,1.0,5.145102347628958,0.8830000162124634,1.0681282641788656,0.9900000095367432,3.797421893653798,0.9990000128746033,3.261469300775991,0.9980000257492065,11.209132433853188,0.9869999885559082,2.0768879811253216,0.9959999918937683
271,1.6391169442322475,1.0,3.826333057394544,1.0,1.0773412776521398,1.0,0.46187513532045416,1.0,2.3421884276835847,1.0,3.6182425300631977,1.0,3.6719787683139207,1.0,,,5.8193020294030795,0.9150000214576721,3.6442133345055265,0.9990000128746033,2.299085404449367,0.996999979019165,0.8088421959952913,0.9879999756813049,2.2401290693178386,0.996999979019165
272,0.3656521118306399,1.0,2.9341388953587138,1.0,0.924101554288792,1.0,2.1648093342528347,1.0,0.19976225859016966,1.0,1.5509146294792755,1.0,2.5399670647556785,1.0,5.236956336906617,0.8140000104904175,1.0067586064250404,0.9779999852180481,0.24944149429070261,1.0,0.742546349003255,0.9980000257492065,3.6603771376613876,0.9890000224113464,2.594977966727601,0.996999979019165
273,0.8805921207746237,1.0,1.1172953215423829,1.0,0.2632950815944429,1.0,3.2928117682605835,1.0,2.5944777852654477,1.0,2.7594874310829134,1.0,0.43076237418214297,1.0,2.1339247283773517,0.996999979019165,4.33993301451438,0.9950000047683716,2.0134734739260267,0.9990000128746033,3.0378870028744775,0.996999979019165,4.145536672291264,0.9869999885559082,2.4910619068494397,0.996999979019165
274,2.1215447463056027,1.0,2.4855394306349523,1.0,0.9932359922805805,1.0,2.1963664326140306,1.0,0.7234998323742998,1.0,2.405223115927576,1.0,1.5570074958860496,1.0,5.238273102833768,0.9980000257492065,4.978969434521581,0.9959999918937683,2.7638897150635624,0.9980000257492065,3.2536415487206027,0.9980000257492065,4.692559987624865,0.9869999885559082,2.435476189750218,0.996999979019165
275,2.175501867717822,1.0,2.5856147430180565,1.0,1.4870394696441704,1.0,1.0174812199150112,1.0,1.4291919749110666,1.0,2.4738144122010217,1.0,2.7345669503050654,1.0,2.1754095440200794,0.9980000257492065,4.4905413918508925,0.9950000047683716,2.11769440044867,0.996999979019165,1.390108090654631,0.996999979019165,6.18981944969058,0.9879999756813049,0.461184351507221,0.996999979019165
276,2.5169303741362334,1.0,4.859217859896047,1.0,0.5003988848282267,1.0,3.1138419909932717,1.0,2.037791009605587,1.0,1.9374142459041799,1.0,1.4591834929594116,1.0,2.029277059737287,0.9990000128746033,2.90642834119991,0.9929999709129333,1.3185502773227094,0.9959999918937683,1.3809006037995177,0.9980000257492065,1.1443907158719995,0.9860000014305115,4.334784838325616,0.996999979019165
277,4.057713358629918,1.0,3.5747508983528293,1.0,2.3001690250851166,1.0,2.4904512699999124,1.0,1.0274112892160572,1.0,0.5451475688353408,1.0,2.0113984627959196,1.0,1.50149483002284,0.9990000128746033,1.6644806122753348,0.9900000095367432,2.2750082461712684,0.9940000176429749,1.062580169611599,0.996999979019165,0.07694759623682666,0.9879999756813049,6.300407111155914,0.996999979019165
278,1.853202430491432,1.0,1.51777099289882,1.0,2.241898648859479,1.0,1.0782765398913858,1.0,1.8050349740581788,1.0,2.6561058520886616,1.0,2.3785902923120177,1.0,1.5962288740515318,0.9990000128746033,2.139937722244666,0.9789999723434448,2.979504875526551,0.9980000257492065,0.794461097392647,0.9980000257492065,1.6504023137497414,0.9869999885559082,1.7651325026296258,0.9950000047683716
279,2.88410524750054,1.0,4.692400420690446,1.0,3.015012471393544,1.0,1.8415595710780113,1.0,3.011884871790355,1.0,1.859441943490054,1.0,4.769361004186979,1.0,3.208468453441465,0.9990000128746033,5.286049950498024,0.9819999933242798,1.4478063659772162,0.996999979019165,4.640939026316155,0.9919999837875366,1.543411786361347,0.984000027179718,2.0231579592724658,0.9929999709129333
280,2.6856537000892917,1.0,5.755813670182579,1.0,0.5229114262143653,1.0,2.3634177045291764,1.0,3.196698917960913,1.0,2.9249913801647502,1.0,0.9340271026920386,1.0,3.7497466252850664,1.0,0.7914170933298768,0.9929999709129333,1.3749290399160703,0.9980000257492065,4.264997525354522,0.9890000224113464,1.71660002597534,0.9890000224113464,2.898018043139304,0.9909999966621399
281,1.4005232187310475,1.0,4.6826713932518595,1.0,1.4484445717632355,1.0,3.938586731810193,1.0,1.4884832200425338,1.0,0.7203709381136079,1.0,4.4690293517617885,1.0,2.7445724242905283,0.9990000128746033,5.9711296939327525,0.9940000176429749,3.033082703976875,0.996999979019165,1.8371795160227755,0.996999979019165,1.1985905471531473,0.9810000061988831,2.528542975909804,0.9789999723434448
282,0.7058163933339748,1.0,2.8419952458663666,1.0,1.6536223885091674,1.0,3.4048886591859513,1.0,0.7925152221271838,1.0,3.121817860280694,1.0,2.3936101849674487,1.0,4.874122998127998,0.9990000128746033,0.9602978146072499,0.9860000014305115,3.863272303649661,0.996999979019165,3.212094705669643,0.9990000128746033,3.816308814878856,0.9900000095367432,4.279403203295907,0.9890000224113464
283,1.6857698718265566,1.0,5.305396442303244,1.0,1.0209201908718382,1.0,1.881716234092581,1.0,4.194448025404785,1.0,2.0503328015175875,1.0,2.9597065929336663,1.0,5.55961582001544,1.0,1.948987617820758,0.9729999899864197,5.1010837489556575,0.996999979019165,0.7542986012372215,0.9959999918937683,2.1850559579013105,0.9779999852180481,0.8830593116884596,0.9900000095367432
284,2.529749287895384,1.0,1.5086132336774494,1.0,1.7070959223084512,1.0,3.7238333944979396,1.0,1.9808727523665275,1.0,2.8625570083637997,1.0,3.5577520556314544,1.0,4.404556422685207,0.9990000128746033,2.493922284184066,0.9850000143051147,3.614546727197174,0.996999979019165,5.810588233013714,0.9769999980926514,2.898100974199101,0.9750000238418579,5.529442361731902,0.9810000061988831
285,1.8979813761590376,1.0,5.2896489494051595,1.0,1.6207567428337026,1.0,2.0094822386143605,1.0,3.814040604656889,1.0,1.3833047203845887,1.0,0.1573888953603491,1.0,5.923700165848227,1.0,3.8520929595841302,0.9819999933242798,2.0664523415383775,0.9900000095367432,0.9169197136929282,0.9950000047683716,2.7379650384681926,0.9860000014305115,2.337602573900016,0.9929999709129333
286,1.9872403004061026,1.0,0.10275513729623365,1.0,0.5524380773540448,1.0,1.9825647095487642,1.0,2.305077767225757,1.0,2.3478872029406035,1.0,0.7835005139109238,1.0,5.770475361032155,1.0,2.7448415183981476,0.984000027179718,3.856253304379073,0.9879999756813049,1.8974176762933612,0.9980000257492065,0.8971838257499765,0.9909999966621399,3.723390956862871,0.9929999709129333
287,3.8444439880574577,1.0,3.117851852292317,1.0,1.4017886722243527,1.0,1.8772840096978523,1.0,0.5062148237258364,1.0,0.8384685637840055,1.0,0.31603429634714547,1.0,0.5568547430258554,0.9990000128746033,5.440642855199226,0.9769999980926514,9.826221121415381,0.9879999756813049,4.471789806059403,0.9990000128746033,0.2228125119372714,0.9810000061988831,4.764147419964675,0.9850000143051147
288,1.1708178411203665,1.0,3.823914323029199,1.0,0.9922348292712937,1.0,2.556022319191239,1.0,4.131830990260267,1.0,2.5214454487679245,1.0,0.7569905324591274,1.0,2.194213389764797,0.9990000128746033,3.7416712268000647,0.9829999804496765,4.212810707134349,0.9860000014305115,0.4483283166559937,0.9990000128746033,3.0940421161021447,0.984000027179718,1.6439188976516672,0.9900000095367432
289,1.1049281841437462,1.0,2.3467626792634135,1.0,0.7758340637743932,1.0,2.784642319430732,1.0,1.424866192741365,1.0,1.7329280254086934,1.0,3.2935241370340105,1.0,3.560182613126372,1.0,0.4946259241869462,0.9850000143051147,2.092341102455818,0.9850000143051147,3.1797114077447004,0.9980000257492065,8.806745459194822,0.9829999804496765,3.2106139156484335,0.9909999966621399
290,2.9074158881157635,1.0,4.104184999498859,1.0,1.1143379552338337,1.0,1.1197715528031003,1.0,2.262148582030093,1.0,2.111403372407491,1.0,1.995538066428014,1.0,2.5505256810420924,1.0,0.7186648807217292,0.9819999933242798,4.044623119668864,0.9879999756813049,0.9455527732538537,0.9950000047683716,2.7083437271050683,0.9900000095367432,7.463496006845427,0.9789999723434448
291,1.7033879547954032,1.0,2.956818434533422,1.0,3.3713491734909797,1.0,4.079691622860829,0.9990000128746033,1.0920483145926054,1.0,0.8942678291928668,1.0,2.0162916970937603,1.0,5.521974243834642,1.0,7.3834979237505864,0.9789999723434448,5.953921872585279,0.9819999933242798,6.839367971480997,0.9959999918937683,1.9401603126306057,0.9879999756813049,5.682712820675414,0.9860000014305115
292,3.462258170149781,1.0,3.8012445030836495,1.0,1.7211558565500333,1.0,1.2789712664898305,0.9990000128746033,0.4892097337551207,1.0,2.067314640690277,1.0,1.0472656666394764,1.0,2.794716389335939,1.0,6.421894831613446,0.9729999899864197,2.8330425280634888,0.9860000014305115,4.4607610270090206,0.9890000224113464,6.802691409898508,0.9570000171661377,2.4649020996129987,0.9810000061988831
293,2.3240645093160315,1.0,7.3576042199326634,1.0,2.6064767761770957,1.0,3.75594266154965,1.0,7.279892808804155,1.0,1.43293454552561,1.0,2.7051280655833203,1.0,4.015577527413713,1.0,8.799375062994603,0.9739999771118164,7.112598348168697,0.9810000061988831,0.8319125032692463,0.9980000257492065,4.2678931139441145,0.9860000014305115,0.6493605062165149,0.984000027179718
294,2.567543991594669,1.0,4.443267830991834,1.0,1.5939487273263582,1.0,2.4586261891368952,1.0,6.321997196911253,1.0,2.857084692869865,1.0,1.5648460238036437,1.0,3.249079043540906,0.9990000128746033,4.946699656123801,0.9750000238418579,1.1725191434077527,0.9810000061988831,2.748359486607907,0.9980000257492065,3.414862500626825,0.9810000061988831,3.4980911698496544,0.9769999980926514
295,3.0355274404223533,1.0,3.7572862166232834,1.0,2.031620318409381,1.0,2.4148664857714133,1.0,4.48530437358465,1.0,3.338744955000439,1.0,2.3812313381087122,1.0,5.811442142631711,0.9990000128746033,8.941602935156581,0.9549999833106995,7.5249331474880155,0.9900000095367432,1.632140603992714,0.996999979019165,3.284353975271319,0.9829999804496765,2.7426313642953,0.9900000095367432
296,2.3420255801026277,1.0,5.227898070667025,1.0,0.38468673258884156,1.0,0.2929872577224306,1.0,2.6956827823048575,1.0,2.9415222924074915,1.0,3.2780278996805223,1.0,6.532142369061996,1.0,3.1956768698503417,0.9710000157356262,0.7010082894156782,0.9800000190734863,3.25188155099727,0.9950000047683716,4.947814143388754,0.9940000176429749,1.5294612438995745,0.9900000095367432
297,2.422374190602493,1.0,6.91451354333568,1.0,1.3283671230623524,1.0,1.8363238812646112,1.0,3.261285494606778,1.0,1.2071488375863306,1.0,2.7224513994581128,1.0,2.361471542306419,0.9990000128746033,3.3727390678622293,0.984000027179718,2.830669865664979,0.9909999966621399,7.376358759783061,0.9950000047683716,0.5853148233193708,0.9950000047683716,4.6331165749787875,0.9860000014305115
298,2.188122472839766,1.0,2.3731507556852423,1.0,0.5666224039363215,1.0,4.524797136007739,1.0,2.144216199318469,1.0,1.1482563041650637,1.0,1.126041320927017,1.0,0.298882405422175,0.9990000128746033,4.3541075471490505,0.9539999961853027,3.2900224183310787,0.9909999966621399,3.471396718828828,0.9940000176429749,4.728494408407366,0.9959999918937683,0.5355568413468789,0.9900000095367432
299,3.0958575498694336,1.0,4.112537980931978,1.0,0.3491164484635815,1.0,0.6264955861957251,1.0,3.132654875108462,1.0,3.277607292987494,1.0,1.6079572928258594,1.0,1.1643132378549779,0.9990000128746033,1.4804083439522624,0.9729999899864197,2.0744246048329873,0.9869999885559082,1.1865983598692635,0.9980000257492065,6.212968632146818,0.9950000047683716,2.127130226319643,0.9900000095367432
300,1.3858802727404744,1.0,3.6104129614434766,1.0,0.3339552994757099,1.0,3.190942717049589,1.0,2.5544161350898222,1.0,2.2779461087486474,1.0,1.213582640188041,1.0,4.4956955617843235,0.9990000128746033,1.3463311133558586,0.9750000238418579,2.593775777032673,0.9869999885559082,2.1999890980686025,0.996999979019165,1.9358555167922817,0.9869999885559082,3.4567545221546263,0.9879999756813049
301,2.910209085484166,1.0,2.4178853347307387,1.0,2.0781502537479866,1.0,1.570959234441429,1.0,4.419968733297225,1.0,3.6925831692086204,1.0,1.7929740769242577,1.0,4.101487925829901,0.9990000128746033,7.657137480093359,0.9729999899864197,1.1502595811302303,0.9869999885559082,2.8270550502584695,0.9980000257492065,0.880428108546178,0.9940000176429749,4.584457504270253,0.9350000023841858
302,2.038755819463982,1.0,1.836918200916636,1.0,1.1681110986716237,1.0,1.4379519894816841,1.0,3.809255193527328,1.0,3.6982822710779844,1.0,0.8811154714154016,1.0,1.1862659149272199,0.9990000128746033,3.3359852591099526,0.972000002861023,3.0938941463845033,0.9879999756813049,4.477019845591994,0.9950000047683716,1.2904504376602093,0.9829999804496765,1.6275139030937606,0.9850000143051147
303,1.0155741748710787,1.0,5.912853442698837,1.0,0.6927763742426487,1.0,1.9365340073445416,0.9990000128746033,3.626047500564823,1.0,2.5968902631198363,1.0,3.3578413686114836,1.0,5.652253983294808,0.9990000128746033,6.357234980815604,0.9779999852180481,7.46888992839587,0.9940000176429749,2.1175307264817804,0.9980000257492065,3.5501495878900267,0.9779999852180481,3.185758294654715,0.9890000224113464
304,3.7143466082484147,1.0,5.379423627130732,1.0,2.1879929589164595,1.0,3.959061713885578,1.0,4.850658035970261,1.0,2.8151452740311496,1.0,2.45620083696877,1.0,1.8587337930519534,0.9990000128746033,0.8653285479622844,0.9779999852180481,2.5928588462759947,0.9950000047683716,2.033632675535633,0.9990000128746033,6.771012200848995,0.9649999737739563,2.8267057728255565,0.9890000224113464
305,0.8148906861170124,1.0,4.226961296184461,1.0,0.9706993483007021,1.0,4.254862547114003,1.0,3.749918490541561,1.0,1.6495615940785084,1.0,3.0844854226775613,1.0,3.301918761677313,1.0,3.3937096272503102,0.9359999895095825,5.1911259364018365,0.9959999918937683,2.6903344096535773,0.996999979019165,2.9916123729243638,0.968999981880188,5.482544658603161,0.9850000143051147
306,1.3325695024333604,1.0,1.5897308041414204,1.0,1.5331609242971438,1.0,1.1768704925171056,1.0,1.9880501797190098,1.0,3.981145373103307,1.0,3.033147797276679,1.0,3.8062313067321747,1.0,3.543045765377491,0.9760000109672546,7.270674317563345,0.9959999918937683,1.0097891741129532,0.9990000128746033,3.4327633673604065,0.9459999799728394,3.334154926408077,0.9670000076293945
307,0.9351575866244672,1.0,4.548490190334345,1.0,2.0317223966363973,1.0,0.8175383222798341,1.0,2.0329833306314615,1.0,1.0438470559914668,1.0,0.8123157817995332,1.0,3.3159766656079435,0.9990000128746033,2.147509178507081,0.9739999771118164,1.3164345575948446,0.996999979019165,5.695903645565061,0.996999979019165,4.037950464294967,0.9829999804496765,0.6625840335937363,0.996999979019165
308,0.880165807719723,1.0,4.6428253026434705,1.0,1.6358925692457336,1.0,0.22140302471044285,1.0,1.6315024053407507,1.0,2.119150786421324,1.0,2.133822150242785,1.0,0.7628634925802574,1.0,1.6404383607520532,0.9909999966621399,0.6375832517729242,0.9959999918937683,4.436845875653215,0.996999979019165,1.9835519211854922,0.9909999966621399,1.9994808743203412,0.9959999918937683
309,1.2735783435692984,1.0,6.214718140461575,1.0,5.032311618233893,1.0,4.391490101380758,1.0,6.192368619301191,1.0,3.3202080404420253,1.0,2.827290238918619,1.0,6.52208268433124,1.0,1.4242311746201641,0.9800000190734863,2.4017487867353298,0.9940000176429749,2.8237864729660176,0.996999979019165,7.073519959128872,0.9940000176429749,7.281729313866815,0.9929999709129333
310,2.69178599217917,1.0,3.192925044574253,1.0,1.2238793175234373,1.0,1.4658544344113793,1.0,3.604313927241182,1.0,1.6611438870814725,1.0,0.8001050506822757,1.0,3.6287289739884647,0.9990000128746033,4.575054284384931,0.9639999866485596,1.9583175337983092,0.9959999918937683,1.7614837493254487,0.9959999918937683,2.4577863966506457,0.9940000176429749,2.924942750178871,0.9909999966621399
311,2.71995947579175,1.0,1.948039505356664,1.0,1.160231966743309,1.0,1.0915512644380272,1.0,1.2377919450879098,1.0,4.4530913957027325,1.0,1.0348155340177387,1.0,2.1597458200598583,0.9990000128746033,1.5963974601171549,0.9449999928474426,1.7259771578821363,0.9959999918937683,1.9521207952015307,0.9959999918937683,1.0543024853936427,0.9890000224113464,3.754915034315896,0.9879999756813049
312,1.818914093211184,1.0,2.9883681476926216,1.0,0.7758529897966748,1.0,0.6075086120057469,1.0,1.4847028334639458,1.0,0.7197613262679833,1.0,0.9108926158747094,1.0,1.7111312962837546,1.0,0.25724975598361005,0.9860000014305115,0.71937881744907,0.9950000047683716,1.8668826846849675,0.9980000257492065,1.3943147749158298,0.9860000014305115,2.7199495317303928,0.9940000176429749
313,2.158649824914211,1.0,2.880100216657891,1.0,1.4369543840021213,1.0,1.0573199966154871,1.0,3.284694150317013,1.0,1.8199506127556755,1.0,0.12903815272990354,1.0,6.596406115873061,1.0,5.816122488589283,0.9829999804496765,0.7324057935838061,0.996999979019165,5.6868440535889455,0.996999979019165,4.8721691767492405,0.9919999837875366,2.1231495605031268,0.9869999885559082
314,1.7421183307573838,1.0,3.0085041758120346,1.0,2.57419584520141,1.0,1.7672710262103124,1.0,1.9292347287573728,1.0,1.2418524078067052,1.0,2.998623507991706,1.0,3.8279470336735963,0.9990000128746033,13.03591673128242,0.9139999747276306,6.062661515669078,0.996999979019165,8.805558531280164,0.9980000257492065,2.2434024641546038,0.9810000061988831,1.01272621633227,0.9890000224113464
315,3.756376875799911,1.0,2.6866041315216194,1.0,1.4400536227363172,1.0,2.762137943894478,1.0,2.42315687582154,1.0,1.0638417118391705,1.0,1.4688866057198608,1.0,3.9800427744909506,0.9990000128746033,9.919939429854226,0.9589999914169312,1.6612502349497893,0.9940000176429749,2.8564346328002572,0.9980000257492065,3.447769762521999,0.9810000061988831,3.8971704359218453,0.996999979019165
316,3.0651274162256668,1.0,1.3916332362479125,1.0,1.1519782574450201,1.0,1.8743936132739167,1.0,1.7722294470402982,1.0,1.7581466265282917,1.0,1.9880418760228735,1.0,3.56991979439301,0.9990000128746033,0.8572516207631418,0.9649999737739563,4.0882699169045384,0.9919999837875366,2.16684834259885,0.9980000257492065,3.392906020139704,0.9800000190734863,1.4386937782963352,0.996999979019165
317,3.048298831574647,1.0,7.641883110011083,1.0,2.0244053378353697,1.0,1.90247634765361,0.9990000128746033,1.426840781090794,1.0,3.009982906032325,1.0,2.686376858916959,1.0,3.5769832526024716,0.9990000128746033,3.2161250835034423,0.9670000076293945,4.615381557479201,0.9909999966621399,1.2693350587421053,0.9990000128746033,3.511525964805996,0.9789999723434448,1.4043744790458574,0.996999979019165
318,0.3971198196890669,1.0,5.928714959678149,1.0,1.6309753862284173,1.0,4.45032475044962,1.0,1.8297049567467858,1.0,0.698816351914857,1.0,3.881762773889969,1.0,5.483443208800265,0.9990000128746033,2.784598254230149,0.972000002861023,3.7935309696668518,0.9909999966621399,3.44029763723876,0.9980000257492065,3.2319347151229536,0.9769999980926514,2.474378649348292,0.9980000257492065
319,4.4378625372868274,1.0,2.7773981483425474,1.0,0.5936029192908255,1.0,1.7967980006445892,1.0,2.735246113080566,1.0,0.405813651815132,1.0,1.4851250959834288,1.0,2.953689355842844,0.9990000128746033,0.6229980500781661,0.9679999947547913,2.1055712793170853,0.9940000176429749,0.5943452350931591,0.9990000128746033,6.970690293475871,0.9819999933242798,3.054355282232713,0.9950000047683716
320,2.857292366647639,1.0,1.1674285463853726,1.0,1.0973183280484717,1.0,3.496269595782985,1.0,1.5840360687935626,1.0,2.7772278861774176,1.0,2.4937756557966013,1.0,1.1133804022651907,0.9990000128746033,3.44393480641687,0.9869999885559082,4.537977281017002,0.9959999918937683,2.95512023298601,0.9980000257492065,3.7402254808805417,0.9789999723434448,4.053036795379107,0.9980000257492065
321,1.8539631613051004,1.0,4.454717361889849,1.0,1.671039542147156,1.0,1.4456775301017148,1.0,2.6424496176532366,1.0,2.232591756957148,1.0,3.432891347347685,1.0,7.981471795624606,0.9990000128746033,6.175795828197619,0.9959999918937683,2.413173011687097,0.9959999918937683,2.335224322187242,0.9980000257492065,4.087598771659754,0.9660000205039978,2.610990284548779,0.9950000047683716
322,1.8390658827785011,1.0,0.5867239543403749,1.0,1.9236911893298008,1.0,2.186754951771184,1.0,1.6609874854692341,1.0,1.7743999396104122,1.0,1.9352324149660716,1.0,1.3787899064637321,0.9929999709129333,4.775096855205222,0.9919999837875366,5.125103829138952,0.9959999918937683,2.281722024755598,0.9990000128746033,0.45631650346505204,0.9769999980926514,2.333338334006668,0.9959999918937683
323,2.6684376170138027,1.0,1.6546358812500281,1.0,1.223770717695996,1.0,0.9338765256423016,1.0,2.1334284864504247,1.0,1.5179959855590444,1.0,0.2767733446459796,1.0,3.9653068077906606,0.9980000257492065,5.644771751391425,0.9779999852180481,1.957909101802936,0.9950000047683716,3.0565783334147842,0.9990000128746033,4.149927712940051,0.9800000190734863,6.663831237706009,0.996999979019165
324,1.582467948025817,1.0,5.666366682817757,1.0,1.5174539543158414,1.0,1.192431664310754,1.0,1.8954708145646677,1.0,1.648660739104307,1.0,0.773324859278276,1.0,3.940009690789838,0.9980000257492065,5.157966026800688,0.9819999933242798,2.110704441517014,0.996999979019165,4.640415550453034,0.9990000128746033,1.740103571013835,0.9789999723434448,1.3618466581665194,0.9959999918937683
325,0.915490979059861,1.0,3.309248585665725,1.0,0.38592376402610973,1.0,1.7409355208353023,1.0,1.1835345055565138,1.0,2.2690583596563436,1.0,6.24632851662018,1.0,4.149295477399496,0.9990000128746033,3.001731179170197,0.9810000061988831,2.627869877490809,0.996999979019165,3.617606976654005,0.9990000128746033,1.2357687457877,0.9769999980926514,1.0159545833801515,0.996999979019165
326,1.6409512406186835,1.0,2.6659964132483864,1.0,3.6964627639499072,1.0,2.4920810689160127,1.0,0.755200451701335,1.0,2.0230012170045315,1.0,3.1196503183978677,1.0,1.736526116346007,0.9990000128746033,3.1132911403303645,0.9539999961853027,1.0510002395417348,0.996999979019165,1.9562530706403007,0.9990000128746033,10.725765258413064,0.9800000190734863,2.7252259739337927,0.996999979019165
327,2.284327115378136,1.0,2.3290759559694023,1.0,1.5019899946172854,1.0,1.5402900484214543,1.0,3.317139418816705,1.0,2.1138761907445454,1.0,3.635969993051443,1.0,1.86058768116249,0.9990000128746033,1.8490084066331718,0.9959999918937683,1.9036371961975542,0.9980000257492065,2.72044344910269,0.996999979019165,2.6022674000100183,0.9679999947547913,3.413787421068178,0.996999979019165
328,1.1515358605080663,1.0,1.408148719891194,1.0,2.139237042035219,1.0,3.7263333006893857,1.0,0.36945312996764645,1.0,2.6430367760838642,1.0,1.7234042167352124,1.0,4.653475423974156,0.9980000257492065,1.8260012266494923,0.9950000047683716,5.034841378562506,0.9980000257492065,1.0558847808617178,0.9990000128746033,4.659512555389946,0.984000027179718,2.4134085141091095,0.996999979019165
